AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
107645;2;3326;3326;-2.455;116.5082;0;0;0;
86445;2;724;724;12.7407;115.9673;0;0;0;
86445;59;832.4;1340.4;-4.1752;57.4522;6;9.7922;113.0979;
86445;55;1362.6;1410;-9.4332;55.4925;6.25;24.0429;122.3794;
108487;1;3408;3408;-11.5766;1.8558;0;0;0;
99237;55;2760;2780.3999;-1.7;55.4;6;0;0;
99237;1;2915.2;2915.2;-0.2678;2.7796;0;53.996;120.6289;
84557;1;500;500;-10.3006;2.1072;0;0;0;
84557;59;671.6;873.6;12.0582;75.6959;6;25.068;144.6366;
84557;57;918.4;930;5.8688;72.7275;6.25;57.3648;155.062;
86549;2;754;754;7.1074;116.665;0;0;0;
86549;59;914;1068;22.528;29.3074;6;69.9447;132.7238;
86549;52;1094.8;1110;23.9135;29.5633;6.25;91.5982;138.0847;
94655;54;1920;1922.4;24.2;47.1;6;0;0;
94655;2;1993.8;1993.8;-1.9537;114.8891;0;15.1998;98.0637;
96683;2;2032;2032;-8.6908;115.8002;0;0;0;
96683;59;2164;2580;1.0172;38.0171;6;32.3255;132.742;
96683;53;2600.8;2670;5.6536;37.7215;6.25;44.7396;140.224;
90460;2;1214;1214;1.3496;116.4173;0;0;0;
90460;56;1548.6;1590;24.1408;64.3988;6.25;222.5878;130.155;
87307;54;1200;1228.8;8.7;47.1;6;0;0;
87307;59;1257.2;1891.2;-9.5984;40.5797;6;11.3657;22.1668;
87307;53;1946;1950;-17.2669;38.1044;6.25;50.2157;39.0805;
104247;51;3120;3153.6001;5.71;20.4;6;0;0;
104247;59;3309.3999;3600;-5.4805;78.0519;6;299.1292;152.3756;
83177;55;600;602.4;-17.2;55.4;6;0;0;
83177;2;694;694;-1.281;114.8833;0;6.6785;90.5863;
83025;55;600;607.2;-1.7;55.4;6;0;0;
83025;1;704.4;704.4;-1.1242;2.5959;0;8.6022;108.9059;
107659;2;3328;3328;5.1759;117.0188;0;0;0;
97091;52;2460;2499.6001;1.1801;29.6;6;0;0;
97091;59;2826.2;3600;4.674;58.2058;6;923.8463;157.1546;
82518;2;144;144;-1.9849;117.1987;0;0;0;
82518;59;258.8;326.4;10.057;25.3047;6;11.4623;130.9501;
82518;52;364.2;390;16.7916;29.3936;6.25;37.1827;144.0462;
94769;54;1920;1923.6;8.7;47.1;6;0;0;
92309;57;1560;1562.4;-9.7801;72.9;6;0;0;
92309;2;1624.2;1624.2;0.7489;114.8537;0;6.931;83.0592;
97334;2;2074;2074;-1.4688;116.5903;0;0;0;
97334;59;2399;2678.3999;16.5277;43.978;6;217.5266;148.0018;
97334;54;2684.8;2730;16.6268;46.8758;6.25;219.1051;151.5153;
84918;58;660;666;16.8102;82.1;6;0;0;
84918;15;785.2;785.2;25.6923;21.2163;6;9.9708;113.5876;
82570;2;158;158;-2.8505;116.3967;0;0;0;
82570;59;238.2;714;23.6091;82.0438;6;9.1621;62.4429;
82570;58;725.6;750;24.1202;82.1842;6.25;16.602;65.2289;
87210;57;840;877.2;-17.28;72.9;6;0;0;
87210;55;1403;1410;5.608;55.2908;6.25;347.3142;144.5018;
100285;2;2456;2456;3.0434;117.1104;0;0;0;
100285;59;2582.6001;3391.2;11.8534;43.1588;6;10.238;116.0049;
100285;54;3421;3450;16.5684;47.0012;6.25;28.8753;128.2103;
96820;51;2400;2458.8;-9.79;20.4;6;0;0;
96820;14;2651.6001;2651.6001;-11.9556;38.6393;6;117.2179;125.8055;
96101;1;1930;1930;1.4355;1.5754;0;0;0;
96101;59;2026.6;2580;-12.4684;41.3811;6;10.3387;75.2132;
96101;53;2621.6001;2670;-9.5596;38.0126;6.25;42.6818;83.3295;
105924;1;3150;3150;-12.8886;1.5988;0;0;0;
89785;54;1200;1221.6;24.2;47.1;6;0;0;
89785;59;1301;1532.4;10.1321;60.9892;6;6.6103;76.8175;
89785;56;1557.8;1590;16.9635;64.6643;6.25;21.6131;89.3024;
101710;58;2820;2841.6001;1.3103;82.1;6;0;0;
101710;15;3037.3999;3037.3999;25.0077;21.2897;6;110.8283;141.7982;
86917;2;828;828;3.2318;117.0645;0;0;0;
86917;59;990.6;1186.8;4.4238;43.5117;6;5.8089;134.1544;
86917;53;1221;1230;-1.9048;37.9828;6.25;26.0809;146.6994;
85007;58;660;705.6;1.3103;82.1;6;0;0;
85007;2;796;796;-0.1403;114.7823;0;2.9306;85.1696;
99110;2;2316;2316;-9.9922;116.6448;0;0;0;
