Index	X	Left to Right	X	Right to Left	X	Sum
0	1899/12/30	0	1899/12/30	0	1899/12/30	0
1	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0
2	1899/12/30 0:00:20	1	1899/12/30 0:00:20	0	1899/12/30 0:00:20	1
3	1899/12/30 0:00:30	6	1899/12/30 0:00:30	0	1899/12/30 0:00:30	6
4	1899/12/30 0:00:40	15	1899/12/30 0:00:40	0	1899/12/30 0:00:40	15
5	1899/12/30 0:00:50	11	1899/12/30 0:00:50	0	1899/12/30 0:00:50	11
6	1899/12/30 0:01:00	16	1899/12/30 0:01:00	0	1899/12/30 0:01:00	16
7	1899/12/30 0:01:10	8	1899/12/30 0:01:10	0	1899/12/30 0:01:10	8
8	1899/12/30 0:01:20	9	1899/12/30 0:01:20	0	1899/12/30 0:01:20	9
9	1899/12/30 0:01:30	19	1899/12/30 0:01:30	0	1899/12/30 0:01:30	19
10	1899/12/30 0:01:40	10	1899/12/30 0:01:40	0	1899/12/30 0:01:40	10
11	1899/12/30 0:01:50	11	1899/12/30 0:01:50	0	1899/12/30 0:01:50	11
12	1899/12/30 0:02:00	15	1899/12/30 0:02:00	0	1899/12/30 0:02:00	15
13	1899/12/30 0:02:10	7	1899/12/30 0:02:10	0	1899/12/30 0:02:10	7
14	1899/12/30 0:02:20	21	1899/12/30 0:02:20	0	1899/12/30 0:02:20	21
15	1899/12/30 0:02:30	13	1899/12/30 0:02:30	0	1899/12/30 0:02:30	13
16	1899/12/30 0:02:40	22	1899/12/30 0:02:40	0	1899/12/30 0:02:40	22
17	1899/12/30 0:02:50	9	1899/12/30 0:02:50	0	1899/12/30 0:02:50	9
18	1899/12/30 0:03:00	13	1899/12/30 0:03:00	0	1899/12/30 0:03:00	13
19	1899/12/30 0:03:10	17	1899/12/30 0:03:10	0	1899/12/30 0:03:10	17
20	1899/12/30 0:03:20	13	1899/12/30 0:03:20	0	1899/12/30 0:03:20	13
21	1899/12/30 0:03:30	13	1899/12/30 0:03:30	0	1899/12/30 0:03:30	13
22	1899/12/30 0:03:40	13	1899/12/30 0:03:40	0	1899/12/30 0:03:40	13
23	1899/12/30 0:03:50	15	1899/12/30 0:03:50	0	1899/12/30 0:03:50	15
24	1899/12/30 0:04:00	12	1899/12/30 0:04:00	0	1899/12/30 0:04:00	12
25	1899/12/30 0:04:10	11	1899/12/30 0:04:10	0	1899/12/30 0:04:10	11
