AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
80320;2;1650;1650;12.9335;116.8738;0;0;0;
80320;59;1864.2;2160;-1.6697;42.0301;6;357.6512;145.7458;
64593;51;1680;1696.8;5.71;20.4;6;0;0;
64593;59;1899.2;2160;-12.6746;57.7992;6;368.5237;145.1971;
59560;52;300;344.4;1.1801;29.6;6;0;0;
59560;59;496.4;714;15.9149;78.3787;6;15.669;140.3383;
59560;59;883.8;1316.4;-1.8631;62.6427;6;64.188;260.605;
59560;56;1325.6;1350;1.1571;64.3896;6.25;68.7411;265.5288;
64476;52;1740;1791.6;8.68;29.6;6;0;0;
59850;53;360;416.4;5.7899;37.9;6;0;0;
59850;54;438.8;510;16.6245;46.9445;6.25;5.7664;18.8162;
66586;57;2040;2066.3999;-17.28;72.9;6;0;0;
66586;2;2137.2;2137.2;-0.5545;114.8005;0;7.4532;75.8587;
63979;2;554;554;-10.6893;115.4204;0;0;0;
63979;57;642.6;690;-1.6125;73.0719;6.25;7.3676;94.0804;
67740;1;804;804;-8.633;1.5111;0;0;0;
67740;59;903;1196.4;7.7061;43.7665;6;10.7049;91.6606;
67740;59;1232;1911.6;7.5699;44.4569;6;40.2612;100.4395;
65609;53;1800;1822.8;-9.71;37.9;6;0;0;
88474;2;2146;2146;-13.7342;116.9156;0;0;0;
59450;2;294;294;2.9588;117.2477;0;0;0;
59450;53;449.2;450;-1.8849;37.7401;6.25;27.5591;129.4391;
65442;1;658;658;-8.575;0.2615;0;0;0;
65442;59;738.2;1074;7.7514;26.1722;6;22.3833;93.8371;
65442;59;1115.4;1792.8;-0.4683;27.2014;6;56.7048;105.1845;
65442;52;1816.8;1830;0.9587;29.8161;6.25;74.7276;110.4496;
74325;1;1244;1244;3.4891;1.9205;0;0;0;
74325;59;1363;2160;-2.9091;39.1694;6;828.0038;95.7389;
62489;53;1080;1107.6;-9.71;37.9;6;0;0;
62489;59;1247;1792.8;4.1083;24.1774;6;47.9127;122.315;
62489;52;1826.4;1830;1.1023;29.3731;6.25;71.1889;134.6282;
62499;53;1080;1132.8;-1.7101;37.9;6;0;0;
62499;2;1248;1248;-1.7885;114.7311;0;14.6201;124.6257;
61901;56;1260;1267.2;8.69;64.6;6;0;0;
61901;59;1860;2160;1.4765;40.5655;6;678.9818;243.9004;
87508;1;2084;2084;2.4396;2.0395;0;0;0;
68405;2;846;846;7.8961;117.235;0;0;0;
68405;58;1446.4;1470;24.1945;82.2999;6.25;426.4654;144.304;
61557;52;1020;1064.4;24.18;29.6;6;0;0;
61557;1;1117;1117;0.6679;2.7391;0;5.8878;56.1504;
78877;1;1548;1548;-1.3213;0.8766;0;0;0;
78877;59;1636.8;2089.2;-3.8614;74.3246;6;4.718;114.513;
78877;57;2102.2;2130;-1.7759;72.6501;6.25;12.8066;119.6466;
60766;54;420;448.8;16.7001;47.1;6;0;0;
60766;2;568.6;568.6;-0.2659;114.7663;0;36.5626;109.4178;
58781;51;240;243.6;-17.2899;20.4;6;0;0;
58781;51;261.6;330;5.6349;20.6692;6.25;1.2951;23.4996;
63721;56;1980;2018.4;1.19;64.6;6;0;0;
63721;2;2145.8;2145.8;1.0703;114.6898;0;48.9239;115.1595;
62613;54;1140;1186.8;8.7;47.1;6;0;0;
62613;59;1201.2;2160;-4.4576;39.6365;6;962.282;18.8405;
63748;51;1680;1719.6;-17.2899;20.4;6;0;0;
63748;2;1807.2;1807.2;-0.6313;114.8572;0;10.8713;123.0752;
61018;51;960;972;5.71;20.4;6;0;0;
61018;59;1106;1376.4;-8.781;77.79;6;7.5072;139.7934;
61018;59;1417.2;2098.8;-11.2711;76.0331;6;40.033;152.3769;
