AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
57559;51;240;252;-1.7899;20.4;6;0;0;
57559;56;589;630;1.023;64.5185;6.25;150.2396;215.4571;
80320;2;1886;1886;0.7247;116.8658;0;0;0;
80320;59;1961.6;2816.3999;12.1744;76.2037;6;5.2987;78.7159;
80320;57;2842.8;2850;5.8761;73.1123;6.25;21.9972;88.563;
64593;55;1860;1861.2;-9.7;55.4;6;0;0;
64593;59;2028.6;2700;-7.9228;41.0189;6;95.1601;129.8907;
64593;59;2939.2;3600;-1.5946;25.3375;6;916.5641;270.2899;
95033;1;2914;2914;-9.2965;1.3497;0;0;0;
64476;53;1920;1964.4;5.7899;37.9;6;0;0;
64476;2;2059;2059;2.0166;114.7947;0;11.9594;120.3717;
66586;58;2460;2476.8;24.3101;82.1;6;0;0;
66586;2;2575.8;2575.8;-1.9847;114.7372;0;27.6407;99.1327;
71262;1;1244;1244;11.9143;0.2547;0;0;0;
71262;59;1375.6;2096.3999;-10.6236;74.0966;6;48.3961;132.4117;
71262;57;2116.3999;2130;-17.0356;73.0617;6.25;61.1431;142.0884;
66881;52;2520;2544;16.6801;29.6;6;0;0;
66881;59;2857.8;3600;3.8251;58.9095;6;922.23;166.371;
63163;2;624;624;-3.5759;115.4838;0;0;0;
63163;59;788.8;1194;-3.8472;57.0289;6;66.3825;103.1779;
63163;55;1226.6;1230;-9.5356;55.2369;6.25;90.3349;111.9842;
88474;1;2488;2488;-3.5811;0.5543;0;0;0;
88474;59;2846.3999;3600;2.085;26.7029;6;991.2766;138.2085;
71747;54;3480;3501.6001;16.7001;47.1;6;0;0;
65442;2;820;820;-2.713;115.5017;0;0;0;
65442;59;933.4;1250.4;-3.9028;39.6825;6;32.1146;118.8497;
65442;53;1256.6;1290;-1.9661;37.9022;6.25;34.1472;121.9184;
61901;52;1080;1090.8;16.6801;29.6;6;0;0;
61901;2;1257.8;1257.8;-0.9703;114.8716;0;63.2495;155.8122;
65228;56;1980;2019.6;16.69;64.6;6;0;0;
65228;2;2154.8;2154.8;1.7448;114.943;0;30.6532;100.4867;
97613;1;3162;3162;2.5337;1.5226;0;0;0;
68405;2;1056;1056;-13.2673;115.6164;0;0;0;
68405;59;1197.4;1790.4;9.8822;80.738;6;31.2194;96.1576;
68405;58;1798.4;1830;8.9619;82.1812;6.25;35.7279;98.8093;
70665;55;3300;3314.3999;5.8;55.4;6;0;0;
70665;59;3487.2;3600;-8.0893;41.603;6;154.6915;124.4972;
92297;2;2734;2734;-6.0176;116.4173;0;0;0;
92297;59;3305.8;3600;16.578;28.1564;6;714.6135;227.5626;
76892;2;1672;1672;6.7397;116.7021;0;0;0;
76892;59;1807.4;2820;10.5137;43.4044;6;6.8636;122.8185;
90487;2;2626;2626;3.4519;117.1475;0;0;0;
90487;59;2815.8;3600;-0.9962;79.5459;6;857.7004;108.4365;
63721;51;1680;1693.2;-1.7899;20.4;6;0;0;
63721;2;1858.2;1858.2;-1.3038;114.8063;0;50.0222;151.9538;
62613;56;1260;1300.8;8.69;64.6;6;0;0;
62613;13;1327.8;1327.8;16.8692;56.0817;6;13.2242;15.8302;
61018;55;1140;1182;-17.2;55.4;6;0;0;
61018;2;1250.4;1250.4;-0.9718;114.8016;0;8.433;88.038;
102410;2;3440;3440;-9.5376;117.1236;0;0;0;
64055;58;1740;1743.6;16.8102;82.1;6;0;0;
64055;59;2070.2;2756.3999;-3.0242;64.117;6;191.7344;187.2841;
64055;56;2771.6001;2790;0.923;64.4659;6.25;201.659;192.9188;
62770;56;1260;1268.4;8.69;64.6;6;0;0;
62770;2;1425.8;1425.8;1.2691;114.8549;0;41.5524;110.1245;
104572;2;3562;3562;8.3162;115.9859;0;0;0;
94341;1;2830;2830;1.1391;2.0647;0;0;0;
70984;2;1202;1202;-3.8044;115.6164;0;0;0;
70984;59;1481.4;1856.4;21.4265;29.5194;6;153.1573;145.0497;
70984;59;1959.2;3290.3999;24.5388;29.8124;6;235.78;173.7068;
70984;52;3294.8;3330;24.4048;29.6299;6.25;237.5489;175.7195;
66543;58;2460;2498.3999;1.3103;82.1;6;0;0;
66543;9;2600.6001;2600.6001;-16.4452;63.8198;6;17.2819;96.7572;
59195;56;540;568.8;1.19;64.6;6;0;0;
59195;59;697.4;1014;-9.1418;22.5418;6;15.9378;129.4017;
59195;51;1018.6;1050;-9.5515;20.5515;6.25;17.6304;132.4774;
96909;2;3116;3116;-10.8568;115.4604;0;0;0;
96909;59;3214.2;3600;9.645;56.6835;6;420.0226;110.1441;
58117;58;300;348;8.8102;82.1;6;0;0;
58117;59;496.6;655.2;21.1185;47.0333;6;32.3281;103.1085;
58117;59;883.2;1136.4;10.5322;25.9393;6;140.0007;199.4093;
58117;59;1176;1855.2;10.8312;29.0219;6;168.3038;213.4864;
58117;59;1914.6;3289.2;12.4487;26.1431;6;214.8167;229.5104;
92329;1;2740;2740;-5.4306;1.8606;0;0;0;
56534;2;30;30;13.3246;115.276;0;0;0;
56534;59;143.8;409.2;12.2339;23.7956;6;31.2947;131.8508;
56534;52;430.4;450;16.8993;29.8174;6.25;43.0774;142.4574;
67047;58;2460;2462.3999;8.8102;82.1;6;0;0;
99359;2;3250;3250;6.8644;115.7282;0;0;0;
65372;2;796;796;5.9257;115.8584;0;0;0;
65372;59;892.6;1380;11.5418;44.481;6;22.2565;110.2431;
65372;59;1414;2091.6001;12.7281;46.5482;6;49.136;120.7197;
65372;59;2833.6001;3537.6001;4.9736;42.0404;6;624.4391;359.5778;
96287;1;3046;3046;-11.4594;0.7134;0;0;0;
96287;59;3173.8;3600;-8.5813;76.773;6;431.1145;133.2408;
57625;51;240;242.4;5.71;20.4;6;0;0;
57625;59;509.6;597.6;10.2373;59.4222;6;27.286;211.0153;
57625;59;846.6;1071.6;15.211;80.6321;6;156.1888;316.7403;
57625;59;1116.2;1790.4;11.2963;76.4734;6;189.906;330.0907;
57625;59;1841.2;3231.6001;5.8017;80.4837;6;226.2434;347.7535;
76840;2;1658;1658;-6.3175;115.8351;0;0;0;
76840;59;1743.6;2637.6001;-11.758;59.9166;6;9.5582;98.7634;
76840;59;2822.3999;3600;-8.3429;74.9176;6;869.6024;224.7612;
60066;51;960;996;5.71;20.4;6;0;0;
60066;2;1112.4;1112.4;-2.1823;114.7475;0;10.7788;133.1399;
67199;1;966;966;9.4301;1.4193;0;0;0;
67199;59;1292.2;1975.2;5.2898;40.3381;6;176.8309;133.647;
67199;53;2008.8;2010;6.0168;37.875;6.25;197.807;142.1063;
58506;57;600;656.4;-17.28;72.9;6;0;0;
58506;2;709.6;709.6;-0.4077;114.7356;0;7.1812;73.2092;
78472;2;1772;1772;3.9771;116.18;0;0;0;
78472;59;1970.2;2756.3999;6.3611;60.6042;6;105.5114;141.8601;
