Index	X	Left to Right	X	Right to Left	X	Sum
0	1899/12/30	0	1899/12/30	0	1899/12/30	0
1	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0
2	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0
3	1899/12/30 0:00:30	0	1899/12/30 0:00:30	0	1899/12/30 0:00:30	0
4	1899/12/30 0:00:40	0	1899/12/30 0:00:40	1	1899/12/30 0:00:40	1
5	1899/12/30 0:00:50	0	1899/12/30 0:00:50	1	1899/12/30 0:00:50	1
6	1899/12/30 0:01:00	6	1899/12/30 0:01:00	0	1899/12/30 0:01:00	6
7	1899/12/30 0:01:10	2	1899/12/30 0:01:10	2	1899/12/30 0:01:10	4
8	1899/12/30 0:01:20	5	1899/12/30 0:01:20	2	1899/12/30 0:01:20	7
9	1899/12/30 0:01:30	11	1899/12/30 0:01:30	5	1899/12/30 0:01:30	16
10	1899/12/30 0:01:40	8	1899/12/30 0:01:40	2	1899/12/30 0:01:40	10
11	1899/12/30 0:01:50	9	1899/12/30 0:01:50	1	1899/12/30 0:01:50	10
12	1899/12/30 0:02:00	3	1899/12/30 0:02:00	1	1899/12/30 0:02:00	4
13	1899/12/30 0:02:10	11	1899/12/30 0:02:10	2	1899/12/30 0:02:10	13
14	1899/12/30 0:02:20	8	1899/12/30 0:02:20	2	1899/12/30 0:02:20	10
15	1899/12/30 0:02:30	3	1899/12/30 0:02:30	3	1899/12/30 0:02:30	6
16	1899/12/30 0:02:40	3	1899/12/30 0:02:40	2	1899/12/30 0:02:40	5
17	1899/12/30 0:02:50	10	1899/12/30 0:02:50	5	1899/12/30 0:02:50	15
18	1899/12/30 0:03:00	4	1899/12/30 0:03:00	2	1899/12/30 0:03:00	6
19	1899/12/30 0:03:10	10	1899/12/30 0:03:10	3	1899/12/30 0:03:10	13
20	1899/12/30 0:03:20	5	1899/12/30 0:03:20	1	1899/12/30 0:03:20	6
21	1899/12/30 0:03:30	6	1899/12/30 0:03:30	4	1899/12/30 0:03:30	10
22	1899/12/30 0:03:40	6	1899/12/30 0:03:40	3	1899/12/30 0:03:40	9
23	1899/12/30 0:03:50	5	1899/12/30 0:03:50	1	1899/12/30 0:03:50	6
24	1899/12/30 0:04:00	9	1899/12/30 0:04:00	1	1899/12/30 0:04:00	10
25	1899/12/30 0:04:10	2	1899/12/30 0:04:10	3	1899/12/30 0:04:10	5
