Index	X	Left to Right	X	Right to Left	X	Sum
0	1899/12/30	0	1899/12/30	0	1899/12/30	0
1	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0
2	1899/12/30 0:00:20	1	1899/12/30 0:00:20	0	1899/12/30 0:00:20	1
3	1899/12/30 0:00:30	1	1899/12/30 0:00:30	0	1899/12/30 0:00:30	1
4	1899/12/30 0:00:40	1	1899/12/30 0:00:40	0	1899/12/30 0:00:40	1
5	1899/12/30 0:00:50	1	1899/12/30 0:00:50	0	1899/12/30 0:00:50	1
6	1899/12/30 0:01:00	3	1899/12/30 0:01:00	0	1899/12/30 0:01:00	3
7	1899/12/30 0:01:10	4	1899/12/30 0:01:10	0	1899/12/30 0:01:10	4
8	1899/12/30 0:01:20	2	1899/12/30 0:01:20	5	1899/12/30 0:01:20	7
9	1899/12/30 0:01:30	1	1899/12/30 0:01:30	2	1899/12/30 0:01:30	3
10	1899/12/30 0:01:40	1	1899/12/30 0:01:40	6	1899/12/30 0:01:40	7
11	1899/12/30 0:01:50	3	1899/12/30 0:01:50	7	1899/12/30 0:01:50	10
12	1899/12/30 0:02:00	1	1899/12/30 0:02:00	10	1899/12/30 0:02:00	11
13	1899/12/30 0:02:10	3	1899/12/30 0:02:10	11	1899/12/30 0:02:10	14
14	1899/12/30 0:02:20	4	1899/12/30 0:02:20	2	1899/12/30 0:02:20	6
15	1899/12/30 0:02:30	3	1899/12/30 0:02:30	8	1899/12/30 0:02:30	11
16	1899/12/30 0:02:40	2	1899/12/30 0:02:40	10	1899/12/30 0:02:40	12
17	1899/12/30 0:02:50	3	1899/12/30 0:02:50	4	1899/12/30 0:02:50	7
18	1899/12/30 0:03:00	1	1899/12/30 0:03:00	3	1899/12/30 0:03:00	4
19	1899/12/30 0:03:10	4	1899/12/30 0:03:10	9	1899/12/30 0:03:10	13
20	1899/12/30 0:03:20	3	1899/12/30 0:03:20	5	1899/12/30 0:03:20	8
21	1899/12/30 0:03:30	1	1899/12/30 0:03:30	10	1899/12/30 0:03:30	11
22	1899/12/30 0:03:40	2	1899/12/30 0:03:40	5	1899/12/30 0:03:40	7
23	1899/12/30 0:03:50	3	1899/12/30 0:03:50	6	1899/12/30 0:03:50	9
24	1899/12/30 0:04:00	2	1899/12/30 0:04:00	7	1899/12/30 0:04:00	9
25	1899/12/30 0:04:10	3	1899/12/30 0:04:10	4	1899/12/30 0:04:10	7
