AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
77422;2;2072;2072;-12.2518;116.4798;0;0;0;
55668;58;1020;1038;16.8102;82.1;6;0;0;
55668;2;1111;1111;1.6353;114.8654;0;6.7689;81.763;
59560;53;1920;1934.4;5.7899;37.9;6;0;0;
59560;2;2014.4;2014.4;0.0507;114.8547;0;9.9597;119.7176;
59850;2;732;732;7.3082;116.3382;0;0;0;
59850;59;827.2;1005.6;-16.1695;23.5089;6;4.3146;134.6254;
59850;51;1024.4;1050;-17.0579;20.254;6.25;17.9902;139.9052;
54055;56;540;556.8;24.19;64.6;6;0;0;
54055;56;587.4;630;8.841;64.4326;6.25;16.6419;20.5056;
55609;58;1020;1028.4;24.3101;82.1;6;0;0;
55609;2;1142.6;1142.6;0.9141;114.7986;0;15.1507;81.6968;
53180;55;420;478.8;-9.7;55.4;6;0;0;
53180;2;617.6;617.6;-0.5779;114.8963;0;5.9045;98.6698;
57760;55;1860;1890;5.8;55.4;6;0;0;
57760;59;1969;2094;-15.077;75.6962;6;14.9675;108.0874;
57760;57;2105.8;2130;-17.0071;72.808;6.25;22.2761;113.412;
59450;54;2040;2086.8;8.7;47.1;6;0;0;
52934;52;360;397.2;1.1801;29.6;6;0;0;
52934;15;417.2;417.2;-16.637;21.1224;6;1.0651;20.8579;
53564;2;284;284;3.2517;115.2839;0;0;0;
53564;58;375.2;390;17.0998;82.044;6.25;22.9901;69.958;
58781;52;1800;1846.8;16.6801;29.6;6;0;0;
58781;13;1981.4;1981.4;25.7101;56.0428;6;41.6478;109.5916;
56983;54;1320;1358.4;24.2;47.1;6;0;0;
56983;59;1451.2;1854;12.3391;26.7266;6;13.4558;88.2608;
56983;59;1981.6;2097.6001;13.306;45.9393;6;46.0138;200.2959;
56983;54;2120.2;2130;8.4197;47.0278;6.25;59.6349;209.3215;
53021;58;300;320.4;1.3103;82.1;6;0;0;
53021;15;503;503;-25.5978;21.1521;6;7.5374;124.1174;
53191;52;360;396;8.68;29.6;6;0;0;
53191;52;445;450;24.3205;29.7414;6.25;26.9588;21.6857;
53802;55;420;450;-17.2;55.4;6;0;0;
53802;2;531;531;-1.7815;114.7062;0;15.9956;89.3287;
54006;53;480;498;5.7899;37.9;6;0;0;
54006;10;506;506;2.7949;46.3162;6;1.1697;9.6441;
78262;2;2124;2124;-0.5957;115.744;0;0;0;
73671;1;1832;1832;11.8666;2.2582;0;0;0;
73671;59;1905.2;2095.2;-0.6812;75.6855;6;5.7481;135.3367;
73671;57;2099.6001;2130;-1.6326;73.0865;6.25;6.5975;138.364;
78242;1;2116;2116;-13.5305;1.1902;0;0;0;
56510;54;1320;1353.6;1.2001;47.1;6;0;0;
