AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
192632;58;2820;2857.2;1.3103;82.1;6;0;0;
194982;54;2640;2688;24.2;47.1;6;0;0;
194982;2;2826.2;2826.2;-0.0238;114.8184;0;52.6646;118.4432;
194924;54;2640;2668.8;24.2;47.1;6;0;0;
194924;14;2704.2;2704.2;25.04;38.7159;6;25.2221;14.7874;
181739;2;1080;1080;-8.9859;115.646;0;0;0;
181739;54;1231.4;1290;1.0138;46.9748;6.25;15.3958;139.7028;
175869;58;660;674.4;8.8102;82.1;6;0;0;
175869;59;839.2;1918.8;-12.5076;22.8056;6;60.6724;172.8868;
175869;59;2055.3999;2589.6001;-19.0174;37.6991;6;140.4375;271.9366;
175869;53;2593.2;2670;-17.2625;37.6762;6.25;141.6426;273.8009;
185387;2;1460;1460;-4.3361;116.6981;0;0;0;
185387;59;1566.4;1944;24.1741;46.8779;6;7.1825;99.3358;
185387;54;1958.4;2010;24.2014;46.903;6.25;18.1511;102.4776;
186637;1;1638;1638;-6.3227;1.3834;0;0;0;
186637;59;1808.2;2505.6001;-4.3237;28.016;6;82.5376;104.6005;
186637;52;2522;2550;1.0099;29.6632;6.25;92.0618;112.5745;
196510;2;2850;2850;-6.4433;116.3931;0;0;0;
192326;58;2820;2845.2;16.8102;82.1;6;0;0;
192326;59;2918.8;3000;-5.0221;76.2631;6;127.9867;36.8909;
175293;2;88;88;7.7232;115.5605;0;0;0;
175293;59;207;338.4;23.0392;29.8318;6;4.6605;117.4538;
175293;52;349.6;390;24.09;29.8191;6.25;10.6151;120.3004;
176513;2;312;312;-5.045;116.1406;0;0;0;
176513;59;454.8;654;-1.5734;58.1301;6;2.4768;109.2516;
176513;55;663.2;690;-1.9152;55.3051;6.25;4.9202;113.6554;
192465;52;2460;2487.6001;8.68;29.6;6;0;0;
192465;2;2728;2728;-0.4086;114.9031;0;115.2035;164.3254;
178057;1;558;558;13.0919;1.4383;0;0;0;
178057;59;703.6;793.2;0.3695;60.0889;6;12.0755;120.2308;
178057;56;837.4;870;1.1687;64.3756;6.25;45.9761;129.0318;
181367;2;1044;1044;-4.3528;116.7514;0;0;0;
181367;59;1103.4;1536;22.0519;64.4464;6;3.7369;82.2951;
181367;56;1572.4;1590;24.4541;64.5846;6.25;33.3634;89.0222;
185141;57;1560;1561.2;5.7199;72.9;6;0;0;
185141;2;1618;1618;-1.7296;114.6847;0;8.3492;86.2487;
186681;1;1654;1654;4.6977;1.548;0;0;0;
186681;59;1773.2;2228.3999;16.4596;60.4659;6;4.8485;98.0716;
186681;56;2250;2310;16.8255;64.404;6.25;17.013;104.9266;
180966;2;950;950;10.0595;116.1504;0;0;0;
180966;59;1038;1602;-6.733;76.6527;6;2.993;90.4351;
180966;57;1643;1650;-1.9288;72.7309;6.25;36.8135;98.3144;
182015;53;1140;1165.2;-1.7101;37.9;6;0;0;
182015;59;1311;2617.2;5.7361;25.9692;6;32.7482;133.295;
182015;51;2649.8;2670;5.8029;20.5305;6.25;52.771;148.1535;
177864;52;1020;1046.4;1.1801;29.6;6;0;0;
177864;59;1197.4;1600.8;9.935;74.3511;6;44.9546;144.0588;
177864;57;1612;1650;5.9238;72.7388;6.25;49.4545;149.1897;
178265;2;610;610;6.0657;115.9309;0;0;0;
178265;59;744.8;1076.4;0.2927;26.5966;6;15.8577;143.4737;
178265;52;1084.6;1110;0.9094;29.5901;6.25;18.6912;147.3457;
191308;2;2190;2190;-1.8825;116.8373;0;0;0;
191308;59;2429.8;3000;8.2392;25.141;6;667.23;154.7677;
182115;58;1380;1381.2;1.3103;82.1;6;0;0;
182115;10;1484;1484;26.0968;46.2806;6;6.4447;97.3062;
187348;53;1860;1892.4;-1.7101;37.9;6;0;0;
187348;2;2002.2;2002.2;2.0967;114.7579;0;22.184;125.4988;
177851;52;1020;1023.6;8.68;29.6;6;0;0;
177851;1;1149.6;1149.6;0.7958;2.5644;0;66.4637;74.7229;
182226;53;1140;1142.4;5.7899;37.9;6;0;0;
182226;59;1270.4;1536;13.7918;62.3782;6;5.6486;95.7761;
182226;56;1564.8;1590;16.5336;64.4608;6.25;26.0213;102.1535;
177924;51;1860;1884;-9.79;20.4;6;0;0;
177924;13;2119.8;2119.8;-3.994;56.1879;6;81.2309;145.6277;
180851;2;918;918;2.9915;116.2312;0;0;0;
180851;59;1045.2;1248;8.7206;43.7152;6;44.7211;110.3818;
180851;54;1263;1290;8.601;47.312;6.25;53.9681;116.2551;
195860;2;2778;2778;9.058;116.0635;0;0;0;
195860;59;2849.8;3000;-6.7907;75.3428;6;153.4119;84.9188;
189493;2;1978;1978;-4.5671;115.6878;0;0;0;
189493;59;2106.8;2689.2;3.764;46.9228;6;47.6973;130.2568;
189493;54;2712;2730;8.6245;46.8091;6.25;62.744;137.9958;
187537;2;1750;1750;-9.2891;116.3702;0;0;0;
187537;59;1817.6;2282.3999;-11.9959;74.3708;6;18.2594;82.9585;
187537;57;2296.6001;2370;-17.1715;72.8017;6.25;27.0919;89.9694;
183781;2;1310;1310;-11.5516;115.8483;0;0;0;
183781;59;1411.8;1539.6;3.638;60.6598;6;4.0182;119.6552;
183781;59;1594.6;2226;-0.252;60.3013;6;49.2649;131.4192;
183781;56;2248.3999;2310;1.0912;64.4002;6.25;64.2319;138.3134;
177393;1;510;510;-5.2262;0.5858;0;0;0;
177393;59;593.4;1909.2;-1.5631;23.3687;6;12.5177;82.2823;
177393;51;1919;1950;-1.5664;20.2478;6.25;17.5862;86.4686;
187084;58;2100;2136;24.3101;82.1;6;0;0;
187084;2;2261.3999;2261.3999;1.1782;114.8834;0;35.4987;73.9025;
177999;51;1860;1894.8;5.71;20.4;6;0;0;
177999;2;2007.4;2007.4;0.476;114.802;0;15.2317;137.519;
176071;52;300;331.2;24.18;29.6;6;0;0;
176071;2;471;471;1.4154;114.9298;0;9.6176;118.6459;
176305;2;260;260;-10.9797;115.3416;0;0;0;
176305;59;374;1172.4;6.8023;21.9331;6;13.652;144.9951;
176305;51;1175;1230;5.7591;20.4929;6.25;14.1622;146.778;
190988;1;2148;2148;3.3829;1.502;0;0;0;
190988;59;2565.3999;3000;23.0794;29.7369;6;716.853;158.7184;
177192;1;458;458;11.3113;1.721;0;0;0;
177192;59;596.4;1918.8;-13.6232;26.3122;6;1.7356;138.6616;
177192;59;2082.2;2589.6001;-10.2269;42.7342;6;58.8798;240.8579;
177192;53;2666.3999;2670;-16.9934;37.8258;6.25;116.3316;265.8708;
184582;2;1420;1420;-9.7408;117.0872;0;0;0;
184582;59;1591.4;2155.2;16.823;80.1624;6;111.6166;89.4508;
184582;58;2165;2190;16.6131;82.245;6.25;117.0977;93.0615;
184959;51;2580;2613.6001;5.71;20.4;6;0;0;
178994;2;696;696;-12.1867;116.2072;0;0;0;
178994;59;780.4;1346.4;-5.6585;56.7036;6;5.1483;111.4535;
178994;55;1358.2;1410;-1.8801;55.3036;6.25;10.5058;116.9332;
185267;56;1500;1509.6;8.69;64.6;6;0;0;
185267;12;1652.4;1652.4;-24.9713;73.6435;6;46.9336;95.7978;
181783;1;1094;1094;11.2003;2.0323;0;0;0;
181783;59;1378;2617.2;-2.5718;22.0157;6;190.3106;130.9356;
181783;51;2625;2670;-1.8186;20.6684;6.25;195.0959;133.3928;
175423;2;124;124;13.3052;116.9094;0;0;0;
175423;59;262.4;328.8;6.3875;25.5502;6;38.8164;145.7839;
175423;52;343.6;390;8.6957;29.854;6.25;47.0374;152.3175;
186785;2;1680;1680;-3.0756;115.6612;0;0;0;
186785;59;1787;2227.2;3.1286;58.1674;6;40.9891;104.283;
186785;56;2270.2;2310;8.5242;64.3927;6.25;75.442;114.5837;
177725;51;1860;1898.4;-9.79;20.4;6;0;0;
194835;54;2640;2659.2;24.2;47.1;6;0;0;
196495;2;2848;2848;8.974;115.8588;0;0;0;
196495;59;2985.2;3000;-3.865;59.3208;6;50.9637;125.9944;
193230;2;2478;2478;-3.9779;116.0686;0;0;0;
193230;59;2951.6001;3000;-7.0914;38.901;6;351.7987;194.228;
177038;2;418;418;-0.6483;116.624;0;0;0;
177038;54;539.2;570;16.8828;47.1326;6.25;4.9881;100.8352;
191297;1;2188;2188;1.261;1.1153;0;0;0;
187304;58;2100;2132.3999;8.8102;82.1;6;0;0;
187304;59;2185;3000;-7.6179;74.8286;6;846.6615;32.1092;
182302;55;1320;1330.8;5.8;55.4;6;0;0;
182302;2;1429.2;1429.2;1.1283;114.9167;0;12.1357;99.3738;
194850;54;2640;2674.8;24.2;47.1;6;0;0;
175273;1;82;82;14.1466;1.5742;0;0;0;
175273;59;161.6;1172.4;-1.9077;25.2054;6;0.6083;73.9557;
175273;51;1217.4;1230;-2.0289;20.4504;6.25;37.5393;82.8707;
196973;1;2910;2910;-4.7567;1.2348;0;0;0;
176799;2;350;350;-2.2374;116.9831;0;0;0;
