AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
60260;58;3180;3183.6001;24.3101;82.1;6;0;0;
60260;12;3191.6001;3191.6001;25.016;73.6935;6;0.5306;10.2833;
56175;2;2176;2176;-11.7158;117.236;0;0;0;
56175;59;2242.3999;2512.8;-1.1843;80.5141;6;5.3882;101.2553;
56175;58;2517;2550;1.0821;82.2333;6.25;5.7937;104.1301;
58983;58;3180;3228;16.8102;82.1;6;0;0;
58983;54;3556.6001;3570;23.982;46.8983;6.25;117.8469;215.2993;
60180;55;3300;3304.8;5.8;55.4;6;0;0;
60180;59;3427.3999;3506.3999;1.43;76.824;6;9.9076;112.094;
60180;57;3552.8;3570;5.5426;72.9719;6.25;45.2702;124.6733;
49825;55;1140;1147.2;5.8;55.4;6;0;0;
49825;59;1152.4;1261.2;5.7114;62.0616;6;0.424;7.2028;
49825;56;1272.4;1350;1.3307;64.5968;6.25;5.4879;13.7688;
58004;2;2576;2576;0.9943;115.7943;0;0;0;
58004;56;2749;2790;16.7295;64.8793;6.25;73.5781;111.0424;
55545;57;2040;2048.3999;-17.28;72.9;6;0;0;
55545;9;2147.6001;2147.6001;24.9087;63.8013;6;8.9507;87.4727;
48482;51;960;994.8;-17.2899;20.4;6;0;0;
48482;12;1138;1138;25.871;73.6155;6;7.6082;127.553;
56117;2;2144;2144;5.9548;116.0864;0;0;0;
56117;59;2257;2456.3999;12.0706;22.3037;6;6.6738;131.7299;
56117;51;2465.3999;2490;5.7875;20.7058;6.25;9.6728;138.7907;
46891;58;300;324;1.3103;82.1;6;0;0;
46891;11;464;464;-6.0928;28.7572;6;2.1345;147.8019;
60136;52;3240;3270;8.68;29.6;6;0;0;
60136;59;3391;3512.3999;11.1649;44.8807;6;12.2538;100.5342;
60136;54;3533.6001;3570;16.936;47.1635;6.25;25.4593;108.9333;
52084;57;1320;1344;-9.7801;72.9;6;0;0;
52084;2;1414;1414;-0.1628;114.8165;0;2.8752;78.9813;
61892;2;3344;3344;-5.9593;116.6825;0;0;0;
61892;56;3469.6001;3510;1.3253;64.7491;6.25;44.5813;112.2159;
62533;57;3480;3505.2;-9.7801;72.9;6;0;0;
62533;57;3506.6001;3570;-9.7801;72.9;6.25;0.2;0;
49978;52;1080;1100.4;1.1801;29.6;6;0;0;
49978;13;1203.6;1203.6;-25.254;56.0935;6;3.56;100.7873;
51490;1;1252;1252;-0.3122;1.9432;0;0;0;
51490;54;1334;1410;16.7345;47.2371;6.25;1.0039;74.6194;
53494;55;1860;1891.2;-1.7;55.4;6;0;0;
53494;14;2123;2123;17.6196;38.6129;6;71.5479;114.7536;
60291;58;3180;3208.8;16.8102;82.1;6;0;0;
60291;8;3209.8;3209.8;16.9783;81.7479;6;0.7178;0.3971;
51969;54;1320;1342.8;24.2;47.1;6;0;0;
51969;8;1440.6;1440.6;26.1668;81.2309;6;6.8418;81.3771;
