AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
4725;2;180;180;14.5352;116.9337;0;0;0;
4725;59;239.2;450;-6.627;56.7214;6;1.5046;107.1042;
4725;55;461.2;510;-1.9213;55.2069;6.25;5.4279;113.0181;
7034;56;540;546;1.19;64.6;6;0;0;
7034;2;650.4;650.4;3.1208;114.8852;0;2.9327;105.7318;
15205;58;2460;2500.8;24.3101;82.1;6;0;0;
15205;2;2577.2;2577.2;-0.3322;114.8201;0;12.5943;70.7344;
8475;58;1020;1035.6;24.3101;82.1;6;0;0;
8475;10;1142.8;1142.8;-14.8821;46.2507;6;3.4146;107.1529;
13515;2;1750;1750;-13.9157;117.0064;0;0;0;
13515;1;1885;1885;0.8493;2.5436;0;3.0298;130.7117;
5168;51;240;261.6;5.71;20.4;6;0;0;
5168;59;274.4;398.4;18.3339;28.6099;6;1.7944;16.0042;
5168;52;403;450;16.8836;29.7926;6.25;2.4656;17.9366;
12003;58;1740;1785.6;24.3101;82.1;6;0;0;
12003;53;1942.4;2010;5.7813;38.0471;6.25;31.3548;102.3392;
5102;58;300;330;16.8102;82.1;6;0;0;
5102;1;442;442;-1.5755;2.7122;0;28.7889;117.8588;
21795;52;3240;3264;8.68;29.6;6;0;0;
21795;11;3311.6001;3311.6001;-14.1514;28.8935;6;3.2;51.8175;
7040;56;540;553.2;24.19;64.6;6;0;0;
7040;54;625;690;8.586;47.0623;6.25;8.9149;94.9397;
8594;51;960;994.8;5.71;20.4;6;0;0;
8594;2;1102;1102;1.2238;114.8871;0;8.2366;135.6704;
8781;2;920;920;-10.3987;115.9325;0;0;0;
8781;59;984.6;1191.6;-16.9714;59.83;6;2.417;100.369;
8781;55;1214.8;1230;-17.5252;55.4664;6.25;19.4536;106.0265;
9560;1;1084;1084;-4.6813;1.0228;0;0;0;
9560;59;1136.8;1196.4;13.4826;59.2859;6;2.0282;101.7858;
9560;55;1221;1230;5.9877;55.3618;6.25;17.9643;112.7917;
13417;54;2040;2078.3999;8.7;47.1;6;0;0;
13417;13;2159.2;2159.2;18.8814;56.1393;6;21.2169;89.372;
15743;2;2060;2060;12.519;115.405;0;0;0;
15743;54;2125.6001;2130;24.4558;46.9482;6.25;2.8125;105.7675;
21737;56;3420;3429.6001;8.69;64.6;6;0;0;
