AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
162786;1;2980;2980;9.0605;2.1368;0;0;0;
162786;59;3068.2;3600;11.8073;61.7646;6;544.371;101.679;
129838;2;224;224;4.3247;116.6684;0;0;0;
129838;59;440.4;541.2;-15.9815;42.8886;6;3.5157;188.2182;
129838;53;554.6;570;-17.2161;38.1517;6.25;10.2388;193.898;
150444;1;1960;1960;-2.2606;0.2404;0;0;0;
150444;59;2084.6001;2448;-11.289;25.064;6;2.7476;90.0817;
150444;51;2472.2;2490;-17.3443;20.5937;6.25;13.8782;100.2626;
155782;2;2440;2440;-12.5765;116.4642;0;0;0;
155782;59;2668.3999;3298.8;14.8769;25.5477;6;64.0479;145.8687;
155782;59;3566.2;3600;-0.8109;43.0084;6;197.9917;281.7473;
132863;52;1080;1122;1.1801;29.6;6;0;0;
132863;2;1269;1269;-1.9915;114.8457;0;37.0871;146.5519;
130001;51;240;266.4;5.71;20.4;6;0;0;
130001;59;511;595.2;8.046;63.4401;6;107.4462;219.1603;
130001;56;597.6;630;8.5596;64.4742;6.25;107.8374;220.3302;
145378;1;1556;1556;-13.9193;1.1542;0;0;0;
145378;59;1700;2096.3999;7.9379;75.3176;6;1.9988;129.4726;
145378;57;2104.6001;2130;5.9367;72.8494;6.25;4.8689;133.2092;
132589;2;448;448;13.4009;116.7635;0;0;0;
132589;56;589;630;8.7752;64.4375;6.25;19.9242;124.6667;
136353;54;2040;2064;1.2001;47.1;6;0;0;
136353;59;2250.3999;2752.8;2.6824;58.8755;6;89.7119;138.283;
136353;56;2791.6001;2790;8.4477;64.6024;6.25;117.171;150.5721;
130028;52;360;366;24.18;29.6;6;0;0;
130028;2;451.2;451.2;-0.4777;114.8941;0;7.8972;117.2683;
141204;57;3480;3500.3999;5.7199;72.9;6;0;0;
141450;56;3420;3452.3999;24.19;64.6;6;0;0;
135956;53;1920;1932;-17.21;37.9;6;0;0;
135956;13;2024.2;2024.2;25.1627;56.2099;6;12.1508;79.582;
165218;1;3212;3212;-12.7758;1.1223;0;0;0;
165218;59;3511.6001;3600;-15.2269;74.6424;6;254.8111;141.8506;
140631;53;3360;3379.2;-9.71;37.9;6;0;0;
140631;59;3565.8;3600;15.2074;79.8869;6;137.1089;129.2509;
138089;53;2640;2646;-17.21;37.9;6;0;0;
138089;59;2761.8;3475.2;10.4077;60.2762;6;47.8877;109.6737;
138089;59;3515.6001;3600;12.1414;62.6519;6;160.496;127.4844;
130865;56;540;594;8.69;64.6;6;0;0;
130865;8;736.8;736.8;-16.8147;81.3541;6;9.6496;128.9822;
155644;2;2412;2412;6.7333;115.4401;0;0;0;
155644;59;2538.2;3240;7.7849;81.9944;6;31.8642;104.0191;
155644;59;3278;3600;2.169;79.2192;6;380.9241;118.2789;
130003;55;420;440.4;5.8;55.4;6;0;0;
130003;13;441.2;441.2;6.2343;55.8334;6;0.3008;0.6497;
163798;2;3104;3104;7.9417;115.573;0;0;0;
163798;59;3221.3999;3600;5.4175;57.2803;6;412.5077;120.0177;
153697;2;2184;2184;10.4947;116.1297;0;0;0;
153697;59;2281.6001;3241.2;4.4368;80.9415;6;8.0075;100.4337;
153697;58;3271;3270;8.5417;82.0691;6.25;32.2476;107.0893;
151902;2;2048;2048;0.6723;116.318;0;0;0;
151902;59;2152.6001;2755.2;15.4932;61.6958;6;5.6436;86.1295;
151902;56;2776.3999;2790;16.5668;64.4294;6.25;20.135;91.7122;
132487;2;428;428;2.883;116.836;0;0;0;
132487;59;532.6;656.4;11.1852;45.9944;6;31.5002;110.3374;
132487;54;669;690;16.5742;47.324;6.25;37.2544;117.1358;
156617;2;2508;2508;-8.2858;115.3101;0;0;0;
156617;59;2615.3999;2702.3999;-12.1883;40.5581;6;2.4847;115.8554;
156617;53;2709.2;2730;-17.0108;37.8551;6.25;3.9323;121.7448;
135463;51;1680;1706.4;-9.79;20.4;6;0;0;
135463;2;1822.6;1822.6;-0.9271;114.9106;0;10.4092;134.5848;
139171;2;1040;1040;10.2932;115.95;0;0;0;
139171;59;1153.8;1375.2;3.5175;44.5818;6;6.182;121.5844;
139171;59;1904.4;2577.6001;22.0055;29.4276;6;412.7808;252.2701;
139171;52;2605.3999;2610;24.1902;29.8707;6.25;433.0473;261.4174;
138778;56;2700;2727.6001;24.19;64.6;6;0;0;
138778;2;2825.2;2825.2;0.1185;114.803;0;26.072;90.3881;
139765;51;3120;3144;-9.79;20.4;6;0;0;
139765;8;3352.8;3352.8;-17.7209;81.3237;6;53.3259;176.8624;
130079;58;300;342;16.8102;82.1;6;0;0;
130079;58;349.2;390;8.9763;82.3136;6.25;0.429;7.9695;
135613;55;1860;1892.4;-9.7;55.4;6;0;0;
135613;2;2013.2;2013.2;-1.0783;114.8885;0;22.3645;97.7432;
170041;2;3540;3540;-5.824;115.8676;0;0;0;
132397;51;960;976.8;-9.79;20.4;6;0;0;
132397;2;1114.2;1114.2;0.7218;114.8448;0;35.1538;130.865;
137743;52;2520;2548.8;24.18;29.6;6;0;0;
137743;2;2642.8;2642.8;-0.6772;114.7525;0;12.5374;118.1497;
142803;54;3480;3493.2;8.7;47.1;6;0;0;
142803;10;3494.8;3494.8;8.7872;46.6651;6;0.9333;0.8545;
139593;58;3180;3217.2;8.8102;82.1;6;0;0;
139593;2;3338.6001;3338.6001;-1.0892;114.858;0;51.7073;93.6196;
144839;2;1488;1488;1.3026;115.877;0;0;0;
144839;59;1561.4;2031.6;6.5419;62.0137;6;18.2053;96.3015;
144839;56;2036.4;2070;8.4973;64.3787;6.25;18.9719;99.7235;
168482;2;3448;3448;-8.7836;116.6316;0;0;0;
132873;58;1020;1074;24.3101;82.1;6;0;0;
132873;59;1151.8;1311.6;6.2378;63.9804;6;28.8808;83.751;
132873;56;1322.8;1350;1.392;64.437;6.25;32.4584;90.3659;
134452;54;1320;1357.2;1.2001;47.1;6;0;0;
134452;2;1452.4;1452.4;-0.6438;114.7981;0;4.2601;119.426;
160560;2;2764;2764;-7.8738;116.5792;0;0;0;
160560;59;2864;3600;-4.9833;79.5554;6;744.0437;96.1684;
136246;57;2040;2086.8;-9.7801;72.9;6;0;0;
136246;11;2250.3999;2250.3999;-17.8908;28.9153;6;20.4895;131.7601;
139013;57;2760;2793.6001;-17.28;72.9;6;0;0;
139013;14;2882.3999;2882.3999;-17.4002;38.6553;6;8.7945;94.7935;
156439;2;2472;2472;5.8772;116.8911;0;0;0;
156439;59;2612.8;3240;1.5494;77.9739;6;31.3894;103.1087;
156439;58;3268.6001;3270;1.1474;81.9516;6.25;50.667;111.4312;
140424;55;3300;3358.8;-17.2;55.4;6;0;0;
140424;53;3442.6001;3450;-9.7838;37.9218;6.25;31.203;81.6165;
132865;51;960;1014;-1.7899;20.4;6;0;0;
132865;2;1123.6;1123.6;0.8327;114.8344;0;4.7618;136.8109;
139815;55;3300;3318;-9.7;55.4;6;0;0;
139815;2;3472.6001;3472.6001;-1.0279;114.8721;0;53.2042;110.0526;
141151;56;3420;3429.6001;8.69;64.6;6;0;0;
141151;2;3525.6001;3525.6001;2.2351;114.8244;0;14.6117;101.157;
138966;51;3120;3144;-1.7899;20.4;6;0;0;
138966;1;3205.8;3205.8;0.3046;2.6507;0;16.7596;70.0178;
136868;1;792;792;-1.3935;2.044;0;0;0;
136868;59;937.8;1071.6;6.4572;79.8328;6;7.0482;130.2699;
136868;58;1083;1110;8.838;81.9025;6.25;12.5302;134.5767;
131281;57;600;619.2;5.7199;72.9;6;0;0;
131281;11;781.6;781.6;-11.3427;28.7636;6;11.3146;145.0577;
136511;53;1920;1969.2;-17.21;37.9;6;0;0;
136511;59;2071.6001;2640;-15.2045;61.6947;6;51.7971;83.7131;
136511;59;2733.3999;3536.3999;-12.9731;75.4206;6;87.3379;177.5838;
136511;57;3556.3999;3570;-17.2573;72.6317;6.25;100.1623;185.0536;
130175;51;240;266.4;-1.7899;20.4;6;0;0;
130175;59;273.8;422.4;8.2215;25.6262;6;0.3413;11.2934;
130175;52;433.6;450;8.9635;29.504;6.25;4.5425;16.0912;
159110;2;2672;2672;12.2005;116.7663;0;0;0;
159110;59;2742.3999;3536.3999;-16.2272;73.5066;6;2.3424;84.7903;
159110;57;3569.8;3570;-9.8981;73.131;6.25;25.0007;99.333;
134566;56;1260;1284;8.69;64.6;6;0;0;
134566;2;1426;1426;2.0787;114.9143;0;31.0342;101.9789;
141153;52;3240;3280.8;16.6801;29.6;6;0;0;
130620;52;360;364.8;16.6801;29.6;6;0;0;
130620;55;501;510;-17.1423;55.2017;6.25;10.7235;110.8548;
170541;2;3568;3568;-4.1614;116.7444;0;0;0;
137248;55;2580;2583.6001;-17.2;55.4;6;0;0;
137248;2;2666.2;2666.2;0.2916;114.9272;0;5.6335;87.6268;
136884;2;804;804;5.3159;117.0024;0;0;0;
136884;54;1398;1410;24.0574;46.9069;6.25;400.7334;266.534;
137931;2;952;952;2.9584;116.4643;0;0;0;
137931;58;1075.2;1110;1.5642;82.0529;6.25;21.3988;108.6666;
136089;55;1860;1905.6;-1.7;55.4;6;0;0;
136089;59;2816.3999;3529.2;-2.6972;46.5062;6;586.9606;358.536;
136089;54;3559.8;3570;1.3758;47.1992;6.25;607.6021;366.7562;
145324;2;1524;1524;10.5901;117.2401;0;0;0;
145324;59;1576.2;2090.3999;-12.9669;76.7701;6;1.5861;83.4942;
145324;57;2131.3999;2130;-9.5154;72.8134;6.25;32.6093;96.0874;
159731;1;2716;2716;14.745;0.6251;0;0;0;
159731;59;2819.3999;3536.3999;-19.0081;73.8247;6;33.9314;108.738;
159731;57;3557.6001;3570;-17.4546;73.0564;6.25;48.2946;115.7566;
131946;57;600;602.4;-9.7801;72.9;6;0;0;
131946;2;717.8;717.8;-2.2606;114.8953;0;17.451;82.6351;
141533;56;3420;3465.6001;1.19;64.6;6;0;0;
141533;59;3530.3999;3600;13.7295;62.6328;6;114.0849;29.1862;
161803;2;2852;2852;-6.7124;116.3041;0;0;0;
161803;59;3020.6001;3600;-6.1451;59.0227;6;639.195;120.3915;
132141;51;960;970.8;5.71;20.4;6;0;0;
132141;59;1095.4;1195.2;-13.2171;59.9875;6;8.5598;119.0584;
132141;59;1236.8;1914;-11.5247;58.4628;6;37.9771;136.6367;
132141;59;1952.8;2640;-13.4995;55.9483;6;69.351;147.4628;
132141;55;2667.2;2670;-16.9753;55.5627;6.25;90.1131;154.8987;
155939;2;2460;2460;4.6713;115.7606;0;0;0;
155939;59;2546.8;3360;-8.357;59.1662;6;1.948;96.7016;
155939;55;3387;3390;-9.9191;55.5128;6.25;21.1804;105.6593;
136227;52;1800;1828.8;16.6801;29.6;6;0;0;
136227;2;1961.6;1961.6;-0.5957;114.711;0;30.9989;139.8311;
135501;58;1740;1779.6;16.8102;82.1;6;0;0;
135501;1;1900.6;1900.6;1.825;2.6255;0;20.4382;121.4284;
133005;52;1080;1096.8;8.68;29.6;6;0;0;
133005;2;1260.8;1260.8;1.2492;114.7963;0;43.614;145.091;
130731;58;300;354;1.3103;82.1;6;0;0;
130731;2;415.2;415.2;-0.012;114.8325;0;2.8247;90.0916;
167757;1;3392;3392;12.881;1.7699;0;0;0;
167757;59;3532.8;3600;-0.9458;59.3701;6;122.7257;133.2398;
