AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
85330;2;60;60;6.1884;117.1166;0;0;0;
85330;59;165.4;346.8;20.2437;29.5287;6;5.3037;123.5928;
85330;59;476.6;535.2;14.2185;42.9625;6;57.0136;218.6407;
85330;54;546.2;570;9.0051;47.002;6.25;60.9341;226.5955;
95965;56;2940;2988;8.69;64.6;6;0;0;
86237;55;600;631.2;-17.2;55.4;6;0;0;
86237;2;701.4;701.4;-0.6278;114.793;0;5.9949;91.489;
85420;2;86;86;14.2753;117.1102;0;0;0;
85420;59;191.8;658.8;-11.2758;58.7748;6;1.234;105.4492;
85420;59;692.8;1372.8;-13.7743;58.1352;6;26.7645;116.5138;
85420;59;1572.2;2335.2;5.7622;76.2458;6;93.3709;245.3903;
85420;57;2346.2;2370;5.5956;73.097;6.25;97.9823;250.2256;
121735;2;2744;2744;-0.7089;115.4667;0;0;0;
96820;56;2940;2972.3999;8.69;64.6;6;0;0;
89097;51;1260;1305.6;5.71;20.4;6;0;0;
89097;59;1410;1908;-12.9245;41.3053;6;11.408;104.388;
89097;53;1932.6;1950;-9.7253;38.2326;6.25;27.8977;114.5173;
86129;58;660;680.4;16.8102;82.1;6;0;0;
86129;2;802.8;802.8;-2.9374;114.8983;0;44.2894;87.0175;
88474;1;428;428;-14.4764;2.2322;0;0;0;
88474;59;641.2;891.6;11.7856;78.4429;6;101.69;131.3045;
88474;59;936;1610.4;4.6934;73.9969;6;138.4065;143.1294;
88474;57;1615.2;1650;5.9955;72.9324;6.25;140.0085;145.2264;
89072;58;1380;1418.4;1.3103;82.1;6;0;0;
89072;2;1601.8;1601.8;0.4058;114.8867;0;78.2156;106.794;
118213;1;2504;2504;7.3978;0.5689;0;0;0;
118213;59;2700.2;3000;12.533;45.2871;6;398.7196;102.7548;
113132;1;2102;2102;6.8047;0.7562;0;0;0;
113132;59;2891.6001;3000;20.3314;81.7802;6;686.2366;246.9039;
90661;57;1560;1609.2;-9.7801;72.9;6;0;0;
90661;13;2859.6001;2859.6001;-18.6465;56.2525;6;922.0614;395.4472;
90487;2;572;572;-1.8842;116.0688;0;0;0;
90487;59;703.4;1070.4;7.4301;27.1867;6;40.4061;151.7681;
90487;52;1091.2;1110;1.4596;29.7619;6.25;52.9045;158.7924;
92720;58;2100;2107.2;8.8102;82.1;6;0;0;
92720;14;2348.6001;2348.6001;-17.4605;38.7293;6;92.054;157.1184;
89562;1;530;530;-1.2813;0.9987;0;0;0;
89562;59;603.2;1308;7.5589;25.4485;6;3.1941;66.1892;
89562;53;1930.8;1950;-1.9247;38.04;6.25;491.8582;207.3549;
96002;53;2580;2613.6001;-9.71;37.9;6;0;0;
96002;9;2858.8;2858.8;-24.9297;63.8153;6;144.026;178.154;
106220;2;1678;1678;-10.1567;115.9917;0;0;0;
106220;59;1820.4;2683.2;9.9984;43.7996;6;21.4428;126.7979;
