AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
146416;51;2400;2419.2;-1.7899;20.4;6;0;0;
151621;2;3026;3026;8.7522;117.1453;0;0;0;
151621;59;3110.8;3591.6001;12.9904;78.0358;6;3.1082;82.9817;
150948;52;3180;3188.3999;24.18;29.6;6;0;0;
139843;51;1680;1705.2;5.71;20.4;6;0;0;
139843;59;1826.8;3600;-9.7977;41.5176;6;1798.0549;120.1501;
131316;2;242;242;-14.6182;116.4429;0;0;0;
131316;59;344.2;652.8;-0.6989;61.5708;6;27.0275;111.6873;
131316;59;780.8;872.4;-7.49;75.2222;6;87.6776;219.3268;
131316;57;884;930;-9.5213;73.0077;6.25;94.1749;223.5046;
133722;1;638;638;-2.9518;1.0301;0;0;0;
133722;59;697.8;1077.6;14.147;27.7911;6;11.0251;61.8148;
133722;52;1111.4;1110;16.452;29.6516;6.25;37.8955;67.6298;
148746;57;3000;3010.8;-17.28;72.9;6;0;0;
148746;12;3026.2;3026.2;-5.1953;73.5943;6;2.1055;18.1092;
147832;2;2534;2534;-0.7941;116.6687;0;0;0;
135348;57;840;844.8;-17.28;72.9;6;0;0;
135348;2;916.4;916.4;2.3078;114.8671;0;4.0151;73.904;
150444;1;2900;2900;7.0805;1.9066;0;0;0;
150444;57;3019.2;3090;-1.9879;72.8014;6.25;6.0402;123.8828;
148699;51;3120;3162;-17.2899;20.4;6;0;0;
140181;1;1448;1448;11.9381;1.8993;0;0;0;
140181;59;1559.8;1586.4;2.0753;76.0688;6;4.4925;131.5072;
140181;57;1612.6;1650;-2.0708;72.8643;6.25;22.3468;140.2946;
132863;55;600;651.6;5.8;55.4;6;0;0;
132863;59;1000.4;1070.4;7.5449;26.7068;6;175.6487;122.2611;
132863;52;1087;1110;8.7548;29.7639;6.25;183.6231;127.4474;
148430;54;2640;2656.8;24.2;47.1;6;0;0;
148430;2;2737.8;2737.8;-0.5072;114.8748;0;17.7894;101.2993;
136743;2;1050;1050;10.6735;116.9472;0;0;0;
136743;59;1740;2455.2;2.4394;21.4148;6;502.0248;249.372;
136743;59;2505.2;3600;0.0701;23.284;6;1635.5951;265.2148;
135285;54;1200;1232.4;24.2;47.1;6;0;0;
135285;59;2571;3177.6001;-8.9853;22.8482;6;981.1874;345.1672;
150693;56;2940;2942.3999;8.69;64.6;6;0;0;
150693;8;3077.8;3077.8;-16.7903;81.4026;6;43.5143;129.1339;
144041;58;2100;2148;8.8102;82.1;6;0;0;
144041;2;2243.3999;2243.3999;-1.369;114.8084;0;17.7674;84.0918;
151547;2;3016;3016;3.4821;115.5046;0;0;0;
151547;57;3090.8;3090;-1.8041;73.036;6.25;17.0428;88.8862;
135216;58;1380;1388.4;8.8102;82.1;6;0;0;
135216;14;1510.4;1510.4;14.9312;38.6289;6;2.5742;112.4907;
145378;1;2168;2168;6.949;1.2427;0;0;0;
145378;56;2255.2;2310;24.2975;64.5363;6.25;2.5696;89.5885;
148437;51;3120;3140.3999;-17.2899;20.4;6;0;0;
149172;2;2720;2720;-12.0147;116.7906;0;0;0;
149487;1;2786;2786;11.1316;0.7628;0;0;0;
149487;59;2898.2;2979.6001;11.1792;61.5564;6;6.9808;111.0453;
149487;56;3005.6001;3030;16.7282;64.4306;6.25;22.594;121.5318;
150923;57;3000;3016.8;-9.7801;72.9;6;0;0;
150923;2;3080.8;3080.8;-1.5708;114.8225;0;10.9228;81.9751;
