Index	X	Left to Right	X	Right to Left	X	Sum
0	1899/12/30	0	1899/12/30	0	1899/12/30	0
1	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0
2	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0
3	1899/12/30 0:00:30	0	1899/12/30 0:00:30	0	1899/12/30 0:00:30	0
4	1899/12/30 0:00:40	0	1899/12/30 0:00:40	0	1899/12/30 0:00:40	0
5	1899/12/30 0:00:50	2	1899/12/30 0:00:50	1	1899/12/30 0:00:50	3
6	1899/12/30 0:01:00	8	1899/12/30 0:01:00	1	1899/12/30 0:01:00	9
7	1899/12/30 0:01:10	3	1899/12/30 0:01:10	0	1899/12/30 0:01:10	3
8	1899/12/30 0:01:20	3	1899/12/30 0:01:20	5	1899/12/30 0:01:20	8
9	1899/12/30 0:01:30	4	1899/12/30 0:01:30	3	1899/12/30 0:01:30	7
10	1899/12/30 0:01:40	4	1899/12/30 0:01:40	0	1899/12/30 0:01:40	4
11	1899/12/30 0:01:50	9	1899/12/30 0:01:50	1	1899/12/30 0:01:50	10
12	1899/12/30 0:02:00	6	1899/12/30 0:02:00	1	1899/12/30 0:02:00	7
13	1899/12/30 0:02:10	4	1899/12/30 0:02:10	3	1899/12/30 0:02:10	7
14	1899/12/30 0:02:20	10	1899/12/30 0:02:20	1	1899/12/30 0:02:20	11
15	1899/12/30 0:02:30	8	1899/12/30 0:02:30	3	1899/12/30 0:02:30	11
16	1899/12/30 0:02:40	6	1899/12/30 0:02:40	1	1899/12/30 0:02:40	7
17	1899/12/30 0:02:50	5	1899/12/30 0:02:50	2	1899/12/30 0:02:50	7
18	1899/12/30 0:03:00	4	1899/12/30 0:03:00	3	1899/12/30 0:03:00	7
19	1899/12/30 0:03:10	6	1899/12/30 0:03:10	1	1899/12/30 0:03:10	7
20	1899/12/30 0:03:20	11	1899/12/30 0:03:20	2	1899/12/30 0:03:20	13
21	1899/12/30 0:03:30	11	1899/12/30 0:03:30	3	1899/12/30 0:03:30	14
22	1899/12/30 0:03:40	10	1899/12/30 0:03:40	1	1899/12/30 0:03:40	11
23	1899/12/30 0:03:50	7	1899/12/30 0:03:50	3	1899/12/30 0:03:50	10
24	1899/12/30 0:04:00	7	1899/12/30 0:04:00	3	1899/12/30 0:04:00	10
25	1899/12/30 0:04:10	7	1899/12/30 0:04:10	0	1899/12/30 0:04:10	7
