AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
27708;2;1606;1606;-10.2235;115.6056;0;0;0;
27708;59;1749;2520;8.8584;26.1229;6;28.4039;145.7278;
27708;59;2722;3382.8;24.6115;47.0099;6;142.3649;256.1471;
27708;54;3390.3999;3450;24.4611;47.2772;6.25;147.4142;258.326;
26616;1;1452;1452;-3.5428;1.4801;0;0;0;
26616;59;1691.4;2152.8;16.9023;79.7023;6;145.5069;124.298;
26616;58;2189.2;2190;16.6354;81.9543;6.25;173.1495;132.9529;
26222;56;1500;1516.8;8.69;64.6;6;0;0;
26222;59;1665.4;1891.2;1.6989;38.7709;6;41.6448;113.0625;
26222;53;1900.8;1950;-1.5578;38.0833;6.25;45.3528;117.1169;
32491;2;2210;2210;-0.1386;115.3607;0;0;0;
32491;59;2329.8;3055.2;-7.1767;77.3503;6;54.2055;95.8863;
32491;59;3156;3600;-6.9167;76.2464;6;588.2977;110.9189;
21565;53;1140;1143.6;5.7899;37.9;6;0;0;
21565;13;1264.2;1264.2;-24.9708;56.2303;6;29.3563;87.7145;
20094;2;678;678;5.9733;116.4277;0;0;0;
20094;59;762.6;884.4;-7.0331;74.6246;6;18.0595;88.4888;
20094;57;888.4;930;-9.6114;72.811;6.25;18.5474;91.6748;
28215;55;2040;2042.4;5.8;55.4;6;0;0;
28215;2;2128.3999;2128.3999;-1.0237;114.8596;0;3.2728;98.6615;
21428;58;1380;1428;8.8102;82.1;6;0;0;
21428;2;1538.2;1538.2;-0.2574;114.8275;0;45.2654;84.0101;
30831;58;2100;2131.2;8.8102;82.1;6;0;0;
30831;59;2400.8;2997.6001;13.3841;61.5549;6;179.3403;119.7073;
30831;56;3030.2;3030;16.8778;64.5315;6.25;200.8377;129.9086;
35904;54;2640;2652;8.7;47.1;6;0;0;
35904;8;2775.8;2775.8;-25.1457;81.3387;6;15.2602;114.7492;
21795;2;872;872;-12.0143;116.9235;0;0;0;
21795;59;987.4;1353.6;8.9491;57.85;6;3.3597;105.4864;
21795;55;1394.8;1410;5.668;55.3523;6.25;36.6483;113.0161;
22204;2;926;926;8.3534;115.3101;0;0;0;
22204;59;1031.6;1353.6;-6.0081;58.485;6;14.2001;120.158;
22204;55;1376.2;1410;-1.9433;55.2369;6.25;29.6924;127.3222;
31420;1;2074;2074;1.4235;0.4181;0;0;0;
31420;59;2475;3600;-10.8124;22.5487;6;1389.6064;133.8021;
19360;2;590;590;-9.6912;117.0201;0;0;0;
19360;59;1177.8;1916.4;-15.912;23.7679;6;420.8058;214.7046;
19360;59;2065;2587.2;-13.7554;41.6252;6;472.8622;311.1446;
19360;53;2631.2;2670;-17.1536;37.635;6.25;507.7968;322.0481;
38233;57;3000;3004.8;-9.7801;72.9;6;0;0;
38233;2;3114.8;3114.8;-1.5023;114.7538;0;50.6551;91.5596;
37080;2;2788;2788;0.8884;116.0007;0;0;0;
37080;59;3422.6001;3600;20.0929;47.3477;6;641.0748;216.2887;
33566;58;2820;2832;24.3101;82.1;6;0;0;
33566;2;2903.3999;2903.3999;0.658;114.8525;0;18.6643;67.5734;
41007;53;3300;3304.8;-17.21;37.9;6;0;0;
41007;2;3406.6001;3406.6001;-0.2669;114.9281;0;3.1336;105.8956;
21737;2;864;864;-2.8888;116.7954;0;0;0;
21737;59;987.6;1179.6;-9.3455;39.1124;6;4.9115;117.589;
21737;53;1186.4;1230;-9.6335;37.7464;6.25;8.8956;119.784;
19160;52;1020;1040.4;1.1801;29.6;6;0;0;
19160;59;1346.2;2602.8;-0.3318;20.7153;6;88.5963;229.8891;
