AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
1815;51;240;261.6;-17.2899;20.4;6;0;0;
1815;2;370.2;370.2;-0.2369;114.8992;0;6.86;123.8829;
5757;58;1020;1051.2;24.3101;82.1;6;0;0;
5757;2;1113.6;1113.6;2.7323;114.7693;0;9.7289;72.4396;
3648;57;600;627.6;-9.7801;72.9;6;0;0;
3648;12;627.8;627.8;-10.0305;73.2754;6;0.0774;0.4537;
1788;51;240;266.4;5.71;20.4;6;0;0;
1788;11;276;276;-1.5861;28.9227;6;0.7894;12.5363;
8594;53;1920;1965.6;-9.71;37.9;6;0;0;
8594;2;2082.3999;2082.3999;-1.2895;114.871;0;26.4113;119.6785;
1385;1;114;114;7.1783;0.633;0;0;0;
1385;59;278.4;355.2;14.049;79.282;6;63.6943;131.8217;
1385;58;376.8;390;16.7454;81.8599;6.25;78.6933;138.3933;
13760;2;1150;1150;-7.2699;116.952;0;0;0;
13760;1;1234.4;1234.4;1.7574;2.7573;0;2.105;125.2308;
32285;2;2570;2570;5.0999;115.8311;0;0;0;
32285;1;2652.2;2652.2;0.7672;2.6986;0;2.5699;118.6832;
10887;53;2640;2641.2;5.7899;37.9;6;0;0;
10887;59;2693;3280.8;19.9137;29.6049;6;6.3989;85.6519;
10887;52;3287.2;3330;16.9775;29.5669;6.25;7.6941;89.1681;
8320;51;1680;1732.8;5.71;20.4;6;0;0;
8320;2;1854.2;1854.2;1.3541;114.8369;0;8.59;135.8508;
4191;51;960;997.2;-1.7899;20.4;6;0;0;
4191;14;1124.6;1124.6;-25.6949;38.7097;6;16.8088;88.0914;
8809;52;1800;1806;16.6801;29.6;6;0;0;
8809;8;1913.6;1913.6;25.6152;81.2927;6;13.9147;118.1571;
14554;53;3360;3374.3999;-17.21;37.9;6;0;0;
14554;2;3464.3999;3464.3999;-2.6063;114.7392;0;7.5531;106.0144;
3770;2;375;375;10.8895;116.4601;0;0;0;
3770;59;433.6;649.2;8.863;77.0465;6;2.3213;84.0813;
3770;57;689.2;690;5.8907;73.1088;6.25;34.374;92.6039;
1883;55;420;458.4;-1.7;55.4;6;0;0;
1883;10;562.2;562.2;25.3778;46.3333;6;50.3414;89.0379;
14630;57;3480;3504;-17.28;72.9;6;0;0;
4288;58;1020;1070.4;16.8102;82.1;6;0;0;
4288;53;1266.2;1290;-17.0104;37.9778;6.25;91.3514;128.966;
5938;54;1320;1354.8;1.2001;47.1;6;0;0;
5938;59;1465.6;1794;-4.266;78.9077;6;8.8962;127.9942;
5938;58;1821.8;1830;1.1885;82.2799;6.25;26.7284;136.8671;
7804;51;1680;1699.2;5.71;20.4;6;0;0;
7804;9;1818.6;1818.6;5.8455;63.7062;6;17.6592;127.0663;
13541;55;3300;3355.2;-1.7;55.4;6;0;0;
8363;51;1680;1696.8;5.71;20.4;6;0;0;
8363;14;1865.4;1865.4;17.7038;38.6901;6;33.9918;107.0561;
1944;51;240;253.2;5.71;20.4;6;0;0;
1944;59;496.2;589.2;2.6723;61.8201;6;16.0629;241.205;
1944;56;608.8;630;0.9598;64.6848;6.25;27.9885;246.9548;
9017;56;1980;2018.4;16.69;64.6;6;0;0;
9017;2;2122.2;2122.2;1.2645;114.8958;0;36.7538;100.0748;
40881;1;3213;3213;10.5626;1.2965;0;0;0;
40881;59;3313;3600;10.9671;56.0102;6;295.3409;105.5226;
3804;2;381;381;-13.2933;115.2455;0;0;0;
3804;59;511.2;660;0.8183;45.6292;6;6.8989;128.9821;
3804;54;663.2;690;1.1122;47.0768;6.25;7.8824;130.5318;
13858;2;1167;1167;10.475;116.3818;0;0;0;
13858;59;1286.4;1735.2;-0.9921;23.7071;6;10.2678;148.707;
13858;51;1740.4;1770;-1.6572;20.6024;6.25;11.4252;152.2102;
28598;2;2244;2244;-0.9634;116.5261;0;0;0;
28598;59;2357.3999;2757.6001;0.2424;61.7611;6;3.2069;112.6703;
28598;56;2771.3999;2790;0.9895;64.5227;6.25;11.7563;116.8328;
15279;54;3480;3516;24.2;47.1;6;0;0;
4476;52;1080;1110;24.18;29.6;6;0;0;
4476;59;1250.2;1315.2;1.4223;62.9944;6;77.028;109.2216;
4476;56;1317.8;1350;1.1357;64.4946;6.25;77.6325;110.7785;
1353;2;105;105;-2.5219;115.757;0;0;0;
1353;59;197.4;272.4;-6.9464;24.5155;6;10.8051;132.99;
1353;51;283.6;330;-2.0457;20.2206;6.25;15.5068;140.4487;
3912;1;399;399;10.3328;0.958;0;0;0;
3912;59;507.8;650.4;-6.7395;76.6813;6;3.2458;124.9754;
3912;57;667.6;690;-2.0813;72.9474;6.25;12.4568;134.1556;
3482;57;600;636;-9.7801;72.9;6;0;0;
3482;15;794.2;794.2;25.5001;21.1156;6;14.4407;135.2198;
8432;58;1740;1759.2;16.8102;82.1;6;0;0;
8432;59;1942.4;2031.6;15.6282;62.5098;6;63.7238;87.4035;
8432;56;2050.6001;2070;16.6644;64.3988;6.25;74.7112;92.8067;
