AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
3518;2;316;316;-12.3165;115.6098;0;0;0;
3518;53;434.4;510;5.9175;38.0892;6.25;23.347;122.1475;
4725;52;1020;1041.6;24.18;29.6;6;0;0;
4725;1;1081.4;1081.4;-0.1521;2.6036;0;4.0536;47.6697;
1815;2;14;14;-10.7624;115.9986;0;0;0;
1815;59;102.8;658.8;-11.9077;57.003;6;8.8233;99.559;
1815;55;689.6;690;-17.1944;55.1673;6.25;31.8418;106.7124;
7034;57;840;862.8;-17.28;72.9;6;0;0;
7034;2;935.4;935.4;1.554;114.9278;0;2.7834;73.0089;
11079;1;1312;1312;-13.7324;1.2954;0;0;0;
11079;59;1387.2;1927.2;-5.319;43.8763;6;1.5157;101.3196;
11079;54;1949.8;2010;1.0272;47.3446;6.25;15.9237;110.0997;
10425;2;1208;1208;-12.9122;116.6084;0;0;0;
10425;59;1595;2161.2;24.3924;81.8095;6;291.3003;101.7991;
10425;58;2164.8;2190;24.4826;81.9023;6.25;293.1552;102.5651;
19473;2;2340;2340;-8.4811;117.2577;0;0;0;
19473;59;2500.8;2703.6069;-5.2877;21.8369;6;24.1703;148.4537;
19473;1;2941.8;2941.8;-1.2821;2.5735;0;185.1983;228.0916;
4101;1;430;430;2.2648;1.496;0;0;0;
4101;54;523.8;570;16.9129;46.9954;6.25;2.9578;76.4315;
21428;2;2574;2574;13.6265;115.388;0;0;0;
21428;1;3058.6001;3058.6001;-2.7694;2.5574;0;288.018;194.1073;
1788;2;8;8;4.8967;115.8129;0;0;0;
1788;59;119;267.6;-16.9529;24.1451;6;3.8436;127.542;
1788;51;280.2;330;-17.4572;20.2681;6.25;9.6634;133.2737;
7040;57;840;848.4;-17.28;72.9;6;0;0;
7040;59;985;1347.6;-2.2746;56.7575;6;30.7769;101.2122;
7040;55;1351;1410;-1.5605;55.3782;6.25;31.3951;103.6648;
8781;2;1032;1032;12.4264;115.5052;0;0;0;
8781;59;1124.6;1527.6;6.482;63.9402;6;5.7581;101.9239;
8781;56;1532.8;1590;8.9288;64.4164;6.25;7.4901;104.9731;
9793;55;1320;1345.2;-17.2;55.4;6;0;0;
9793;2;1424.8;1424.8;-1.2216;114.8993;0;9.7266;88.302;
9560;58;1380;1392;16.8102;82.1;6;0;0;
9560;14;1530;1530;-3.3992;38.6566;6;19.8018;132.8482;
19360;1;2310;2310;4.6593;0.7929;0;0;0;
19360;59;2411.6001;2702.5151;5.1499;45.2341;6;9.0593;102.5901;
19360;1;3513.3999;3513.3999;0.2803;2.6788;0;736.6175;210.7774;
22204;57;3000;3001.2;5.7199;72.9;6;0;0;
22204;2;3386.8;3386.8;-1.3049;114.9286;0;296.3985;93.9456;
2281;2;140;140;9.5939;116.398;0;0;0;
2281;51;316.4;330;-9.978;20.4406;6.25;2.7677;137.3965;
7352;57;840;862.8;-1.7801;72.9;6;0;0;
7352;59;867.4;1429.2;-4.8855;77.7111;6;0.5836;6.0135;
7352;58;1458.6;1470;1.1452;82.1762;6.25;19.9487;15.4763;
10956;2;1276;1276;-3.6451;116.987;0;0;0;
10956;59;1399.8;2094;-5.7882;62.3272;6;11.7504;113.1133;
10956;59;2130.6001;2710.0444;-8.715;57.0869;6;39.2793;124.741;
10956;2;3536.8;3536.8;-2.2953;114.7693;0;773.9681;225.2445;
22746;1;2696;2696;-9.0397;1.3858;0;0;0;
22746;1;2746.6001;2746.6001;-0.5474;2.6457;0;4.5375;65.3046;
13760;2;1632;1632;-14.5785;115.5199;0;0;0;
13760;59;1779;2456.3999;-7.1512;25.3012;6;10.6897;157.5341;
13760;59;2670.6001;2711.4102;-4.2542;39.64;6;103.3872;281.4687;
13760;1;2911.3999;2911.3999;1.2656;2.595;0;224.0221;376.6351;
4711;52;1020;1048.8;1.1801;29.6;6;0;0;
4711;13;1218;1218;23.7353;56.132;6;42.2099;122.0281;
21390;1;2564;2564;-6.6967;0.495;0;0;0;
21390;59;2723.2;2727.9177;12.025;63.3369;6;25.124;112.5449;
