Index	X	Left to Right	X	Right to Left	X	Sum
0	1899/12/30	0	1899/12/30	0	1899/12/30	0
1	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0
2	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0
3	1899/12/30 0:00:30	1	1899/12/30 0:00:30	0	1899/12/30 0:00:30	1
4	1899/12/30 0:00:40	8	1899/12/30 0:00:40	0	1899/12/30 0:00:40	8
5	1899/12/30 0:00:50	5	1899/12/30 0:00:50	0	1899/12/30 0:00:50	5
6	1899/12/30 0:01:00	7	1899/12/30 0:01:00	0	1899/12/30 0:01:00	7
7	1899/12/30 0:01:10	8	1899/12/30 0:01:10	0	1899/12/30 0:01:10	8
8	1899/12/30 0:01:20	8	1899/12/30 0:01:20	0	1899/12/30 0:01:20	8
9	1899/12/30 0:01:30	9	1899/12/30 0:01:30	0	1899/12/30 0:01:30	9
10	1899/12/30 0:01:40	2	1899/12/30 0:01:40	0	1899/12/30 0:01:40	2
11	1899/12/30 0:01:50	4	1899/12/30 0:01:50	0	1899/12/30 0:01:50	4
12	1899/12/30 0:02:00	1	1899/12/30 0:02:00	0	1899/12/30 0:02:00	1
13	1899/12/30 0:02:10	4	1899/12/30 0:02:10	0	1899/12/30 0:02:10	4
14	1899/12/30 0:02:20	4	1899/12/30 0:02:20	0	1899/12/30 0:02:20	4
15	1899/12/30 0:02:30	5	1899/12/30 0:02:30	0	1899/12/30 0:02:30	5
16	1899/12/30 0:02:40	4	1899/12/30 0:02:40	0	1899/12/30 0:02:40	4
17	1899/12/30 0:02:50	4	1899/12/30 0:02:50	0	1899/12/30 0:02:50	4
18	1899/12/30 0:03:00	3	1899/12/30 0:03:00	0	1899/12/30 0:03:00	3
19	1899/12/30 0:03:10	3	1899/12/30 0:03:10	0	1899/12/30 0:03:10	3
20	1899/12/30 0:03:20	5	1899/12/30 0:03:20	0	1899/12/30 0:03:20	5
21	1899/12/30 0:03:30	5	1899/12/30 0:03:30	0	1899/12/30 0:03:30	5
22	1899/12/30 0:03:40	1	1899/12/30 0:03:40	0	1899/12/30 0:03:40	1
23	1899/12/30 0:03:50	5	1899/12/30 0:03:50	0	1899/12/30 0:03:50	5
24	1899/12/30 0:04:00	3	1899/12/30 0:04:00	0	1899/12/30 0:04:00	3
25	1899/12/30 0:04:10	4	1899/12/30 0:04:10	0	1899/12/30 0:04:10	4
