AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
55668;55;1140;1161.6;-1.7;55.4;6;0;0;
55668;57;1329.4;1410;5.4828;72.9635;6.25;50.3301;137.022;
76879;2;2130;2130;6.7027;116.1493;0;0;0;
76879;1;2217.3999;2217.3999;-1.4138;2.6659;0;5.4412;119.4757;
87210;2;2956;2956;-12.7921;115.6831;0;0;0;
87210;59;3045;3417.6001;1.6839;38.1683;6;2.7293;130.7753;
87210;53;3430;3450;5.5732;37.7662;6.25;9.7452;136.0617;
59560;53;1920;1964.4;-1.7101;37.9;6;0;0;
59560;2;2094;2094;1.5992;114.9016;0;29.3678;129.0512;
54055;53;480;520.8;-9.71;37.9;6;0;0;
54055;12;639.2;639.2;25.7834;73.7615;6;50.6716;115.2873;
55609;51;960;970.8;-9.79;20.4;6;0;0;
55609;2;1079.6;1079.6;-0.4828;114.8116;0;7.8438;130.1677;
63163;51;3120;3148.8;-17.2899;20.4;6;0;0;
63163;13;3219.8;3219.8;-25.6573;56.1719;6;20.057;81.0255;
57760;57;1320;1335.6;-9.7801;72.9;6;0;0;
57760;2;1420.8;1420.8;0.3548;114.9199;0;12.9108;77.698;
88474;2;3112;3112;-10.3441;116.5111;0;0;0;
88474;58;3245;3270;23.9986;82.0849;6.25;53.8686;98.9614;
59450;55;1860;1861.2;-9.7;55.4;6;0;0;
59450;1;1945.6;1945.6;-0.861;2.7798;0;11.1391;103.621;
62489;53;2640;2659.2;-9.71;37.9;6;0;0;
62489;9;2761.2;2761.2;-5.1191;63.8414;6;26.0667;99.3463;
65228;2;1230;1230;-13.0616;116.7044;0;0;0;
65228;1;1325.8;1325.8;-0.897;2.7433;0;6.4768;128.3433;
55967;2;470;470;11.1206;115.9562;0;0;0;
55967;1;571.6;571.6;2.6974;2.5811;0;4.9572;127.4233;
77446;1;2212;2212;-2.7813;1.5737;0;0;0;
77446;59;2286.3999;2696.3999;-10.295;43.5852;6;1.4563;74.9143;
77446;59;2845.2;3175.2;2.7584;20.8536;6;38.0971;195.4907;
77446;51;3183.8;3210;5.464;20.2249;6.25;42.1034;198.8102;
61018;51;2400;2403.6001;5.71;20.4;6;0;0;
61018;59;2428.3999;3292.8;-4.5395;26.4567;6;8.3945;15.5206;
53021;2;190;190;-6.518;115.2562;0;0;0;
53021;1;274.2;274.2;-0.122;2.7831;0;5.0529;118.7418;
71427;2;1752;1752;11.4087;116.5362;0;0;0;
71427;59;1847.4;2091.6001;-11.7295;76.4573;6;5.3613;86.978;
71427;59;2238.8;2632.8;-15.4783;58.7791;6;40.0597;189.8428;
71427;59;2675.2;3352.8;-7.5974;58.2061;6;70.872;204.675;
71427;55;3371;3390;-9.4982;55.5482;6.25;81.4161;210.6346;
64055;58;3180;3194.3999;24.3101;82.1;6;0;0;
64055;59;3254;3600;12.6664;56.9715;6;355.5576;81.165;
53191;55;420;426;-17.2;55.4;6;0;0;
53191;59;543.4;652.8;2.8712;42.2162;6;7.1068;108.8823;
53191;54;666.6;690;8.7907;46.8924;6.25;13.1679;117.1838;
62491;56;2700;2722.8;8.69;64.6;6;0;0;
62491;59;2882.2;3530.3999;-5.4848;44.1924;6;24.3961;117.625;
53802;58;300;334.8;1.3103;82.1;6;0;0;
53802;8;335.4;335.4;1.3103;81.6021;6;0.2556;0.4979;
54006;58;300;351.6;24.3101;82.1;6;0;0;
54006;58;353;390;24.2683;82.014;6.25;0.1403;0.0956;
60378;57;2040;2059.2;-17.28;72.9;6;0;0;
