Index	X	Left to Right	X	Right to Left	X	Sum
0	1899/12/30	0	1899/12/30	0	1899/12/30	0
1	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0	1899/12/30 0:00:10	0
2	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0	1899/12/30 0:00:20	0
3	1899/12/30 0:00:30	0	1899/12/30 0:00:30	0	1899/12/30 0:00:30	0
4	1899/12/30 0:00:40	1	1899/12/30 0:00:40	0	1899/12/30 0:00:40	1
5	1899/12/30 0:00:50	1	1899/12/30 0:00:50	2	1899/12/30 0:00:50	3
6	1899/12/30 0:01:00	1	1899/12/30 0:01:00	1	1899/12/30 0:01:00	2
7	1899/12/30 0:01:10	2	1899/12/30 0:01:10	0	1899/12/30 0:01:10	2
8	1899/12/30 0:01:20	2	1899/12/30 0:01:20	2	1899/12/30 0:01:20	4
9	1899/12/30 0:01:30	2	1899/12/30 0:01:30	2	1899/12/30 0:01:30	4
10	1899/12/30 0:01:40	0	1899/12/30 0:01:40	2	1899/12/30 0:01:40	2
11	1899/12/30 0:01:50	1	1899/12/30 0:01:50	1	1899/12/30 0:01:50	2
12	1899/12/30 0:02:00	1	1899/12/30 0:02:00	0	1899/12/30 0:02:00	1
13	1899/12/30 0:02:10	1	1899/12/30 0:02:10	1	1899/12/30 0:02:10	2
14	1899/12/30 0:02:20	4	1899/12/30 0:02:20	2	1899/12/30 0:02:20	6
15	1899/12/30 0:02:30	4	1899/12/30 0:02:30	4	1899/12/30 0:02:30	8
16	1899/12/30 0:02:40	1	1899/12/30 0:02:40	3	1899/12/30 0:02:40	4
17	1899/12/30 0:02:50	1	1899/12/30 0:02:50	1	1899/12/30 0:02:50	2
18	1899/12/30 0:03:00	1	1899/12/30 0:03:00	1	1899/12/30 0:03:00	2
19	1899/12/30 0:03:10	6	1899/12/30 0:03:10	0	1899/12/30 0:03:10	6
20	1899/12/30 0:03:20	6	1899/12/30 0:03:20	5	1899/12/30 0:03:20	11
21	1899/12/30 0:03:30	3	1899/12/30 0:03:30	5	1899/12/30 0:03:30	8
22	1899/12/30 0:03:40	3	1899/12/30 0:03:40	2	1899/12/30 0:03:40	5
23	1899/12/30 0:03:50	7	1899/12/30 0:03:50	3	1899/12/30 0:03:50	10
24	1899/12/30 0:04:00	4	1899/12/30 0:04:00	9	1899/12/30 0:04:00	13
25	1899/12/30 0:04:10	9	1899/12/30 0:04:10	23	1899/12/30 0:04:10	32
