AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
164807;2;484;484;-10.4683;115.7188;0;0;0;
164807;59;594.8;1014;-7.5199;23.1261;6;23.6659;145.2937;
164807;51;1021.2;1050;-9.5701;20.2391;6.25;27.32;149.4469;
165078;58;660;673.2;8.8102;82.1;6;0;0;
165078;2;755.2;755.2;-0.4109;114.8778;0;26.9734;87.2144;
173253;2;1474;1474;-6.1186;116.9205;0;0;0;
173253;59;1585.4;2229.6001;6.9009;61.4421;6;24.5239;111.1397;
173253;56;2278.8;2310;1.3497;64.8052;6.25;63.7706;122.5453;
173422;2;1510;1510;12.7513;115.9475;0;0;0;
173422;59;1676;1928.4;-1.844;46.6612;6;24.9913;139.7511;
173422;54;1939;2010;1.2279;47.3333;6.25;29.0879;143.8326;
163519;55;600;620.4;-1.7;55.4;6;0;0;
163519;1;718.2;718.2;-0.211;2.6354;0;12.3836;108.6373;
170193;56;1500;1524;16.69;64.6;6;0;0;
170193;14;1601;1601;-18.5887;38.2565;6;9.6021;99.1335;
175293;52;1740;1755.6;8.68;29.6;6;0;0;
175293;10;1869.8;1869.8;-25.8491;46.2406;6;25.6671;96.0085;
168504;2;948;948;0.0158;115.5495;0;0;0;
168504;59;1053.6;1354.8;-0.3792;58.3082;6;21.6702;107.4477;
168504;55;1397;1410;5.5433;55.5028;6.25;52.5345;120.5966;
183268;2;2692;2692;10.5274;115.5119;0;0;0;
183268;2;2940.2;2940.2;1.9261;114.948;0;132.5631;150.6025;
179489;2;2234;2234;0.1455;116.9013;0;0;0;
179489;59;2511.2;2882.3445;-0.9955;22.6858;6;127.9386;163.2987;
179489;1;3345;3345;-0.8148;2.6489;0;510.6702;248.1453;
181367;1;2484;2484;-5.9319;0.3518;0;0;0;
181367;59;2609.3999;2893.1072;-0.425;41.0529;6;45.9312;106.9644;
181367;1;4007.3999;4007.3999;-2.0541;2.7095;0;1081.0684;217.5452;
184099;2;2822;2822;1.5334;115.282;0;0;0;
184099;1;2926.2;2926.2;-1.1762;2.6228;0;6.8781;116.9082;
176732;2;1916;1916;0.3607;116.3032;0;0;0;
176732;1;4156.3999;4156.3999;-1.1275;2.7209;0;1994.4468;320.1451;
177864;52;2460;2485.2;8.68;29.6;6;0;0;
177864;59;2832.6001;2902.9768;-7.0668;57.294;6;216.2307;198.5488;
177864;2;3458.6001;3458.6001;1.6182;114.721;0;699.829;306.6389;
164329;1;358;358;13.0321;0.2516;0;0;0;
164329;53;451;510;-9.8022;37.9905;6.25;15.5641;86.3976;
164734;2;474;474;6.5196;115.5956;0;0;0;
164734;59;577.4;790.8;10.9857;62.9828;6;9.9923;92.2902;
164734;56;799.8;870;8.9093;64.5564;6.25;14.0847;95.813;
164728;2;472;472;5.1846;116.4029;0;0;0;
164728;54;569;570;8.8114;46.9344;6.25;4.6496;112.0467;
167751;54;1200;1201.2;1.2001;47.1;6;0;0;
167751;57;1624.8;1650;-17.0572;72.985;6.25;274.3262;141.6271;
177851;57;2280;2282.3999;-9.7801;72.9;6;0;0;
177851;15;2417.6001;2417.6001;1.3329;21.2189;6;24.1309;157.8629;
171570;2;1318;1318;14.71;116.6064;0;0;0;
171570;59;1408.8;2085.6001;-16.9209;58.1931;6;29.7069;99.4614;
171570;55;2095.6001;2130;-17.453;55.5428;6.25;35.7258;103.5158;
177924;57;2280;2289.6001;5.7199;72.9;6;0;0;
177924;59;2359.6001;2899.1096;-4.0277;73.8657;6;42.9379;24.64;
177924;2;3836.2;3836.2;0.228;114.8809;0;866.5835;132.7144;
167606;57;840;864;-9.7801;72.9;6;0;0;
167606;2;954;954;0.7414;114.709;0;37.0691;92.1488;
175364;54;1920;1922.4;1.2001;47.1;6;0;0;
175364;12;2066.3999;2066.3999;-17.2529;73.3674;6;2.6349;104.4303;
183781;1;2800;2800;-3.1279;1.7736;0;0;0;
183781;1;3038.3999;3038.3999;2.3261;2.615;0;121.6151;142.7966;
177999;2;2052;2052;-0.351;115.9777;0;0;0;
177999;59;2557.8;2895.6033;21.8898;29.7452;6;392.9041;169.5272;
177999;1;4197.7998;4197.7998;-0.3887;2.6308;0;1638.6957;256.7422;
176071;2;1804;1804;11.1905;115.971;0;0;0;
176071;59;1881.2;2810.3999;-15.3586;57.8466;6;4.9698;99.7879;
176071;55;2829.3999;2850;-17.1565;55.5993;6.25;18.858;104.9746;
167386;58;1380;1429.2;16.8102;82.1;6;0;0;
167386;1;1572.6;1572.6;-2.3562;2.6197;0;44.8573;120.9714;
182767;57;3000;3007.2;-1.7801;72.9;6;0;0;
182767;2;3696.2;3696.2;-1.6739;114.8796;0;609.2869;94.6991;
176305;2;1868;1868;-0.3551;115.8523;0;0;0;
176305;59;1967.2;2584.8;-12.8039;41.0261;6;8.3008;110.7456;
176305;53;2619.6001;2670;-17.4157;37.8017;6.25;34.8376;120.7984;
165218;52;1020;1023.6;8.68;29.6;6;0;0;
165218;59;1178;1593.6;-11.8966;75.8547;6;62.3219;148.6864;
165218;57;1612.4;1650;-9.9447;72.7798;6.25;73.9519;154.941;
174541;2;1672;1672;-14.2229;115.3445;0;0;0;
174541;59;2163.3999;2872.8;-1.5725;79.0793;6;329.7817;199.3104;
174541;58;2885;2910;1.182;81.9325;6.25;335.5432;204.5496;
169571;1;1080;1080;13.3223;2.196;0;0;0;
169571;59;1183.4;1239.6;13.9787;45.8896;6;26.6813;86.4856;
169571;54;1261.2;1290;16.4846;47.0058;6.25;41.6175;92.5816;
171572;2;1318;1318;-9.4776;115.633;0;0;0;
171572;59;1403.8;2152.8;-3.0099;79.36;6;11.9446;92.8849;
171572;58;2178;2190;1.1684;82.3006;6.25;29.5582;100.4265;
175288;58;2100;2145.6001;8.8102;82.1;6;0;0;
175288;59;2321;2902.3049;-16.8804;21.9748;6;48.6099;141.4556;
175288;1;2996.6001;2996.6001;-2.0687;2.5944;0;94.1967;199.3635;
172881;51;1680;1684.8;-1.7899;20.4;6;0;0;
172881;1;1792;1792;-2.1168;2.5585;0;38.5657;84.5046;
173004;51;1680;1707.6;5.71;20.4;6;0;0;
173004;2;1835.6;1835.6;0.7158;114.9231;0;10.4899;135.7248;
183481;2;2752;2752;-6.9514;116.3401;0;0;0;
177192;2;1984;1984;-3.735;116.2997;0;0;0;
177192;59;2107.6001;2584.8;-13.7937;44.0168;6;21.7437;113.9019;
177192;53;2655;2670;-17.0605;37.8906;6.25;74.6958;131.1667;
170888;2;1206;1206;1.3936;115.6349;0;0;0;
170888;59;1340.6;1707.6;0.9463;22.9565;6;36.4285;138.4398;
170888;51;1728.4;1770;5.6029;20.6261;6.25;47.4941;146.0261;
175423;53;1860;1892.4;-9.71;37.9;6;0;0;
175423;2;2007.6;2007.6;-1.7106;114.7517;0;18.3319;115.0391;
177725;51;2400;2404.8;-17.2899;20.4;6;0;0;
177725;2;2997.2;2997.2;-1.731;114.9217;0;400.7881;204.8485;
165595;2;588;588;12.9708;116.0248;0;0;0;
165595;59;647.4;883.2;-16.8549;77.8776;6;1.2691;77.5869;
165595;57;903;930;-17.493;72.7824;6.25;13.066;85.2368;
165385;51;960;975.6;-1.7899;20.4;6;0;0;
165385;2;1134.8;1134.8;-0.373;114.8753;0;39.0263;144.1812;
182816;51;3120;3146.3999;-9.79;20.4;6;0;0;
182838;2;2644;2644;1.5249;115.7507;0;0;0;
182838;59;2792.8;2887.4219;-9.4552;23.4101;6;3.1081;142.779;
182838;1;3211.2;3211.2;-1.841;2.6925;0;252.7178;212.3512;
182796;51;3120;3124.8;-9.79;20.4;6;0;0;
182796;2;3901.3999;3901.3999;-2.0061;114.7809;0;666.3452;142.5966;
163544;51;240;253.2;-9.79;20.4;6;0;0;
163544;52;336.6;390;23.9888;29.4729;6.25;35.9014;49.2046;
177038;2;1946;1946;1.5534;116.383;0;0;0;
177038;59;2131.8;2883.5981;8.3116;61.4613;6;92.5745;107.2312;
177038;2;3252.2;3252.2;0.8117;114.8994;0;368.3863;214.705;
174335;2;1614;1614;-6.2358;117.1846;0;0;0;
174335;59;1805;2511.6001;5.7501;25.0744;6;40.78;151.9792;
174335;59;2766.6001;2897.4163;13.3238;45.5908;6;150.7729;274.5084;
167702;54;1200;1207.2;24.2;47.1;6;0;0;
167702;59;1488.6;2154;18.3129;81.0014;6;148.496;122.6975;
167702;58;2161;2190;16.9806;82.3118;6.25;152.2066;125.0359;
172967;56;1500;1536;1.19;64.6;6;0;0;
172967;11;1655;1655;15.4513;28.7244;6;20.5894;121.3631;
167718;53;1140;1152;-17.21;37.9;6;0;0;
167718;11;1245.2;1245.2;25.1662;28.7935;6;10.2579;80.1275;
172871;57;1560;1585.2;5.7199;72.9;6;0;0;
172871;59;1771.4;2516.3999;23.0301;29.1159;6;43.6428;124.2559;
172871;52;2541.6001;2550;24.08;29.7614;6.25;61.8;130.8072;
175273;55;2040;2077.2;-9.7;55.4;6;0;0;
175273;59;2126.2;2896.2659;6.1567;60.789;6;29.3708;25.2116;
175273;1;3808.8;3808.8;-1.5085;2.7388;0;837.7682;142.7048;
183364;1;2718;2718;-4.299;1.4293;0;0;0;
183364;1;2965;2965;-0.3756;2.6584;0;154.4744;111.5128;
162713;1;96;96;14.5938;1.4003;0;0;0;
162713;59;175;326.4;23.3916;29.656;6;4.2679;59.2793;
162713;52;333.8;390;24.0435;29.7376;6.25;8.592;61.3167;
164112;2;326;326;-6.6202;116.9309;0;0;0;
164112;53;431.6;510;-9.8348;38.0694;6.25;25.0404;119.6718;
167623;58;1380;1393.2;1.3103;82.1;6;0;0;
167623;1;1527;1527;0.4393;2.6991;0;21.4621;130.6512;
173390;1;1506;1506;3.7895;1.9392;0;0;0;
173390;59;1612.2;1929.6;1.6276;42.8009;6;38.5589;98.2414;
173390;54;1973.4;2010;8.4651;47.0501;6.25;70.8348;111.5116;
