AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
4725;52;1080;1113.6;16.6801;29.6;6;0;0;
4725;2;1282;1282;-0.5502;114.7601;0;78.7226;137.7943;
1815;58;300;321.6;1.3103;82.1;6;0;0;
1815;58;323;390;1.2191;82.1288;6.25;0.1332;0.0956;
5757;54;1320;1334.4;8.7;47.1;6;0;0;
5757;1;1414.8;1414.8;0.8498;2.6306;0;26.6915;93.6737;
2446;54;600;612;16.7001;47.1;6;0;0;
2446;54;613.2;690;16.7001;47.1;6.25;0.2;0;
1788;58;300;328.8;1.3103;82.1;6;0;0;
1788;2;433.8;433.8;-0.9068;114.8569;0;36.0861;89.8849;
8594;56;1980;1999.2;24.19;64.6;6;0;0;
8594;2;2083;2083;-0.0974;114.881;0;13.5876;85.0538;
8176;56;1980;2010;16.69;64.6;6;0;0;
7352;55;1860;1870.8;5.8;55.4;6;0;0;
7352;55;1878.6;1950;-1.5571;55.6061;6.25;1.47;7.9917;
11954;2;1080;1080;-6.4521;115.6464;0;0;0;
11954;59;1186.2;1258.8;1.958;39.3409;6;33.6194;120.0685;
11954;53;1269.4;1290;5.5937;37.6858;6.25;36.1051;124.7389;
1385;2;232;232;-1.8332;116.5319;0;0;0;
1385;59;333.4;410.4;24.4972;29.7769;6;42.1776;120.5411;
1385;52;413;450;24.4585;29.8446;6.25;42.4442;120.806;
15025;2;1288;1288;-2.1825;115.4546;0;0;0;
15025;59;1361;1738.8;-19.6063;20.8554;6;1.8038;119.5337;
15025;51;1745.4;1770;-17.5888;20.1784;6.25;4.2053;122.6307;
6148;2;580;580;3.6508;115.5244;0;0;0;
6148;59;663;1014;-2.5921;21.3191;6;2.6568;137.2314;
6148;51;1017.6;1050;-2.0567;20.6369;6.25;3.5179;138.6711;
10904;2;1012;1012;-10.0464;117.0064;0;0;0;
10904;59;1109;1192.8;-13.1459;57.5098;6;37.9569;108.7862;
10904;55;1218.8;1230;-16.8687;55.3786;6.25;56.8584;116.1107;
7665;53;1920;1922.4;-9.71;37.9;6;0;0;
7665;53;1938;2010;5.6846;38.0717;6.25;2.8455;16.9042;
8320;54;2040;2080.8;24.2;47.1;6;0;0;
4191;55;1140;1141.2;-17.2;55.4;6;0;0;
4191;55;1172;1230;-1.7552;55.5201;6.25;13.8395;19.7743;
23399;2;1980;1980;9.9662;117.024;0;0;0;
23399;59;2072.3999;2160;-10.6016;26.8834;6;89.6763;134.3072;
2985;56;540;586.8;1.19;64.6;6;0;0;
2985;59;792.2;1140;14.317;26.9915;6;88.0337;161.7358;
2985;52;1161.4;1170;8.7753;29.736;6.25;99.0737;169.9978;
5938;57;1320;1328.4;-17.28;72.9;6;0;0;
5938;2;1399.2;1399.2;-0.1158;114.912;0;7.5536;80.0289;
8463;2;780;780;9.0457;115.9032;0;0;0;
