AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
15716;53;1920;1959.6;-9.71;37.9;6;0;0;
15716;2;2235.2;2235.2;-0.4195;114.6882;0;162.1664;190.3743;
12003;1;472;472;-10.7499;2.0565;0;0;0;
12003;59;516.4;1018.8;-10.4187;22.9825;6;1.2033;66.0713;
12003;59;1232.8;1971.6;-1.8772;41.5873;6;130.8734;198.6898;
12003;53;1979.4;2010;-1.8305;38.0793;6.25;133.7286;202.661;
24821;2;1604;1604;-11.2137;115.9636;0;0;0;
24821;59;1717.2;1914;-1.0004;56.2307;6;2.5609;112.7596;
24821;55;1932.4;1950;5.6244;55.2513;6.25;11.5136;121.201;
15743;56;1980;2034;1.19;64.6;6;0;0;
15743;59;2725.6001;3600;-3.7098;39.4101;6;1368.2883;302.0678;
19160;55;3300;3304.8;5.8;55.4;6;0;0;
19160;2;3376.6001;3376.6001;-1.0114;114.8663;0;4.9457;102.2916;
13760;57;1320;1374;-17.28;72.9;6;0;0;
13760;2;1448.2;1448.2;-2.5937;114.8977;0;31.6377;70.8362;
10887;53;480;512.4;-17.21;37.9;6;0;0;
10887;57;671.2;690;-1.8478;73.016;6.25;20.28;115.5995;
14809;58;1740;1780.8;1.3103;82.1;6;0;0;
14809;59;1883.4;3416.3999;12.0416;41;6;9.182;116.0496;
17194;58;2460;2478;1.3103;82.1;6;0;0;
17194;10;2771.8;2771.8;-26.4753;46.3251;6;107.7429;290.3687;
25256;2;1632;1632;-7.701;115.5271;0;0;0;
25256;59;1776.8;1855.2;10.3451;27.0952;6;5.9321;130.3026;
25256;52;1885.2;1890;16.7984;29.7908;6.25;25.4807;140.2467;
25318;2;1668;1668;12.53;116.9012;0;0;0;
25318;59;1748.8;1914;-5.5232;57.8544;6;2.7219;109.4823;
25318;55;1923.8;1950;-9.8134;55.6971;6.25;7.56;115.9831;
14630;54;1320;1348.8;8.7;47.1;6;0;0;
14630;14;1371.8;1371.8;-3.336;38.7548;6;8.9671;21.1972;
12077;58;1020;1066.8;16.8102;82.1;6;0;0;
12077;9;1186.2;1186.2;-26.1631;63.7965;6;24.3952;92.4244;
21235;54;3480;3507.6001;1.2001;47.1;6;0;0;
13239;56;1260;1311.6;16.69;64.6;6;0;0;
13239;2;1410;1410;-0.4131;114.896;0;7.6998;101.2375;
21818;2;1308;1308;-12.7671;115.9798;0;0;0;
21818;57;1389.2;1410;-17.4367;73.1413;6.25;28.9308;82.3203;
19724;53;3360;3392.3999;-9.71;37.9;6;0;0;
17152;2;956;956;5.758;116.4167;0;0;0;
17152;59;1101.6;1734;12.2199;22.4769;6;7.3734;129.4197;
17152;59;1978.4;3416.3999;-1.2038;40.7988;6;96.331;265.1965;
19032;57;2760;2804.3999;-1.7801;72.9;6;0;0;
19032;59;3009.6001;3600;-0.8914;41.4869;6;698.7228;170.6685;
33271;2;2336;2336;-14.3119;115.3288;0;0;0;
33271;59;2427.2;2583.6001;23.547;29.2725;6;4.2595;116.7266;
33271;59;2692.8;2821.2;15.4726;45.914;6;62.0256;194.2021;
33271;54;2824;2850;16.5852;47.0133;6.25;62.4121;195.7747;
33809;2;2376;2376;8.5124;116.8809;0;0;0;
33809;59;2434;2510.3999;3.0236;78.2972;6;4.3727;92.6969;
33809;58;2519.3999;2550;1.1988;81.861;6.25;8.6589;97.5364;
32727;2;2268;2268;12.0851;117.1926;0;0;0;
32727;59;2359.8;2583.6001;12.4116;27.6782;6;7.9462;134.8192;
32727;52;2590;2610;16.5752;29.8351;6.25;9.3775;139.7819;
29058;2;1928;1928;9.5879;115.4812;0;0;0;
29058;56;2028.6;2070;24.4618;64.589;6.25;38.7201;87.3168;
13769;51;1680;1681.2;5.71;20.4;6;0;0;
13769;2;1830.2;1830.2;-0.2656;114.8051;0;5.3585;135.2827;
9017;1;104;104;0.0154;0.5418;0;0;0;
