AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
7034;55;600;636;5.8;55.4;6;0;0;
7034;59;647.8;788.4;-1.9224;60.5994;6;3.219;10.5371;
7034;56;794;870;1.0981;64.6252;6.25;3.5759;15.6288;
10425;2;900;900;13.8579;115.4264;0;0;0;
10425;53;1196.4;1230;6.0994;37.8857;6.25;103.6795;265.5305;
20094;54;2640;2644.8;8.7;47.1;6;0;0;
20094;54;2646.2;2730;8.7;47.1;6.25;0.2;0;
21565;51;3120;3132;-1.7899;20.4;6;0;0;
21565;58;3540;3600;1.17;82.2175;6.25;339.1517;159.343;
15205;53;1860;1886.4;5.7899;37.9;6;0;0;
15205;59;2018.6;2151.6001;21.5067;81.9162;6;22.1596;113.353;
15205;58;2191.3999;2190;24.1608;82.2691;6.25;57.2029;117.9446;
8475;57;840;849.6;5.7199;72.9;6;0;0;
8475;2;940;940;0.0223;114.7737;0;3.9576;83.3862;
13515;56;1500;1525.2;8.69;64.6;6;0;0;
13515;57;1643.6;1650;5.9001;72.8394;6.25;10.0834;101.8585;
10764;2;1008;1008;13.9671;116.6314;0;0;0;
10764;54;1215.4;1290;1.4598;47.1661;6.25;29.0683;196.6068;
21428;2;2908;2908;-1.4964;117.2329;0;0;0;
21428;51;3180.3999;3210;5.6536;20.6065;6.25;72.7625;171.8862;
21795;53;3300;3307.2;5.7899;37.9;6;0;0;
21795;2;3409;3409;-0.3879;114.7942;0;9.6806;120.1611;
9793;52;1020;1070.4;8.68;29.6;6;0;0;
9793;53;1204.6;1230;-17.4435;37.906;6.25;19.9753;102.6275;
7040;55;600;621.6;-1.7;55.4;6;0;0;
7040;59;730.8;1016.4;11.4273;25.5644;6;8.5859;119.7296;
7040;51;1042.2;1050;5.7275;20.1157;6.25;23.8454;131.0745;
8594;1;600;600;12.083;2.0384;0;0;0;
8594;59;661.8;1074;10.1562;25.1007;6;6.6692;69.3289;
8594;52;1106.8;1110;16.7325;29.2983;6.25;30.5816;80.6755;
13417;51;1680;1694.4;-1.7899;20.4;6;0;0;
13417;53;1941.4;1950;5.9796;38.0303;6.25;108.7216;118.9297;
8176;52;1020;1023.6;24.18;29.6;6;0;0;
8176;53;1150;1230;5.7381;38.1607;6.25;20.8947;102.1567;
18214;52;2460;2496;8.68;29.6;6;0;0;
18214;2;2665.2;2665.2;0.5249;114.7748;0;38.3994;134.3589;
18233;52;2460;2479.2;1.1801;29.6;6;0;0;
18233;1;2605;2605;0.0403;2.766;0;64.4982;78.3879;
15743;2;1844;1844;-10.7342;115.2493;0;0;0;
15743;54;1962.2;2010;24.3996;47.0422;6.25;11.7271;101.5558;
7352;1;260;260;-11.8016;1.184;0;0;0;
7352;59;380.2;709.2;5.1082;79.1633;6;1.5983;134.9284;
7352;58;725.8;750;1.5249;82.2276;6.25;11.9757;141.1751;
8228;51;960;970.8;-9.79;20.4;6;0;0;
8228;1;1072;1072;-0.9398;2.6196;0;45.2134;75.8823;
19160;2;2500;2500;-10.106;115.3406;0;0;0;
19160;59;2637.8;2680.8;-4.332;44.1977;6;39.5399;127.8086;
19160;54;2698.2;2730;1.2276;47.3254;6.25;49.4108;135.5378;
11954;2;1156;1156;8.575;117.2204;0;0;0;
11954;59;1314.4;1705.2;7.2554;21.7442;6;21.3597;198.5131;
11954;51;1724.2;1770;5.9896;20.5005;6.25;34.5456;202.7674;
19360;2;2524;2524;-14.0889;116.9172;0;0;0;
19360;59;2620.8;2812.8;1.9563;57.4491;6;2.666;111.1586;
19360;55;2825.3999;2850;-1.4639;55.4086;6.25;9.7269;116.4517;
20217;2;2660;2660;-13.0936;115.3568;0;0;0;
20217;59;2730.8;2869.2;10.2899;77.0907;6;3.7027;86.3342;
20217;56;3007.8;3030;23.9766;64.4412;6.25;59.2808;182.0054;
21737;57;3000;3006;-9.7801;72.9;6;0;0;
21737;11;3149.6001;3149.6001;-19.64;28.8771;6;3.7234;118.5442;
22746;2;3140;3140;6.1949;116.6027;0;0;0;
22746;59;3235.2;3391.2;22.0395;46.6895;6;2.998;102.5696;
22746;54;3410.6001;3450;24.1643;46.8647;6.25;18.8393;106.1145;
15025;58;2100;2108.3999;16.8102;82.1;6;0;0;
15025;2;2191.8;2191.8;0.4546;114.9452;0;16.3949;80.4143;
7765;1;376;376;-10.2698;2.0277;0;0;0;
7765;53;438.8;510;-17.3231;37.9081;6.25;1.5792;76.7141;
21390;2;2884;2884;-0.7089;116.3651;0;0;0;
21390;59;2977.2;3046.8;8.1482;75.2524;6;1.4238;78.7094;
21390;57;3052.8;3090;5.8537;72.7744;6.25;1.9768;82.2987;
8500;2;544;544;-5.0236;117.1223;0;0;0;
8500;59;731;1074;11.8645;26.112;6;2.4052;135.3812;
8500;59;1422.8;1798.8;2.7805;26.1106;6;71.0271;351.3458;
8500;52;1820;1830;1.3324;29.5421;6.25;82.7273;357.6249;
16354;52;2460;2484;1.1801;29.6;6;0;0;
16354;53;2635;2670;-1.7908;38.0487;6.25;59.8495;122.683;
13301;52;1740;1755.6;16.6801;29.6;6;0;0;
13301;59;1853.6;1933.2;15.6679;41.4578;6;27.9246;88.3292;
13301;54;1950.2;2010;8.9927;47.2671;6.25;35.9346;101.3587;
6910;52;300;322.8;1.1801;29.6;6;0;0;
6910;59;447.4;651.6;-19.5721;56.0925;6;23.1765;106.18;
6910;55;656.6;690;-17.4277;55.3738;6.25;23.7164;108.7392;
11858;54;1200;1202.4;1.2001;47.1;6;0;0;
11858;59;1311;1353.6;-6.9748;58.8717;6;33.3206;100.834;
11858;55;1383.2;1410;-1.7702;55.6165;6.25;50.9221;112.4679;
8474;56;780;781.2;1.19;64.6;6;0;0;
8474;13;786.4;786.4;0.8156;56.281;6;0.3024;8.346;
17694;2;2236;2236;6.9176;115.3847;0;0;0;
17694;59;2402.8;2517.6001;9.2196;26.3468;6;1.5242;136.8383;
17694;52;2524.8;2550;8.8689;29.639;6.25;3.1741;140.5636;
14809;2;1724;1724;13.1134;115.825;0;0;0;
14809;59;1919.4;1933.2;4.3573;46.3437;6;8.404;163.3656;
14809;54;1952;2010;1.3301;47.2972;6.25;18.5113;170.2417;
13307;51;1680;1687.2;-1.7899;20.4;6;0;0;
13307;59;1790.2;1891.2;-15.6501;41.4529;6;15.4655;86.9521;
13307;53;1897.8;1950;-17.2175;37.7293;6.25;16.9832;91.4;
8320;51;960;1009.2;-9.79;20.4;6;0;0;
8320;2;1139.8;1139.8;-0.6803;114.8115;0;26.3404;136.1066;
