AgentID;ActivityID;TimeIn;TimeOut;xLoc;yLoc;zLoc;TotalDelayTime;TotalDistance;
1815;55;420;442.8;-1.7;55.4;6;0;0;
1815;2;537;537;1.0587;114.7572;0;10.1959;104.3177;
5757;53;1200;1213.2;-1.7101;37.9;6;0;0;
5757;56;1314.8;1350;0.9355;64.6558;6.25;22.4177;113.808;
1788;55;420;434.4;-17.2;55.4;6;0;0;
1788;12;527.8;527.8;-25.6761;73.6239;6;8.2604;67.1096;
8176;54;2040;2043.6;8.7;47.1;6;0;0;
7352;55;1860;1866;-17.2;55.4;6;0;0;
7352;59;1892;2034;11.9481;62.0698;6;3.1196;32.4551;
7352;56;2047.2;2070;16.4513;64.4891;6.25;8.1639;38.8611;
1385;2;224;224;13.107;115.3219;0;0;0;
1385;59;429.2;537.6;-1.4159;39.6749;6;35.6495;233.0357;
1385;53;540.8;570;-1.925;37.8022;6.25;36.1198;235.0058;
8500;56;1980;2018.4;1.19;64.6;6;0;0;
8500;12;2138.3999;2138.3999;3.5529;73.611;6;28.6133;114.3343;
8320;1;748;748;5.6091;0.587;0;0;0;
8320;59;806.2;1131.6;15.2855;26.6844;6;1.4417;69.3665;
8320;52;1153.8;1170;8.8444;29.8133;6.25;14.5081;79.5173;
3770;54;600;639.6;8.7;47.1;6;0;0;
3770;10;640;640;8.7;46.6046;6;0.255;0.4954;
2985;56;540;573.6;24.19;64.6;6;0;0;
2985;10;654.8;654.8;-25.1865;46.2652;6;33.3005;79.1062;
13239;2;1152;1152;-12.4351;117.0301;0;0;0;
13239;59;1289;1970.4;-9.4732;42.8045;6;10.926;130.0226;
13239;53;1995;2010;-9.5463;38.0045;6.25;27.8731;138.3042;
3718;54;600;601.2;24.2;47.1;6;0;0;
3718;59;691;1075.2;0.2321;78.1815;6;19.1915;106.9688;
3718;58;1082.8;1110;1.2047;81.8565;6.25;21.253;110.979;
6462;51;1680;1730.4;-9.79;20.4;6;0;0;
6462;2;1903.2;1903.2;-0.8569;114.9135;0;57.5083;144.1635;
7804;57;2040;2094;-17.28;72.9;6;0;0;
2564;53;480;513.6;5.7899;37.9;6;0;0;
2564;14;514.4;514.4;5.7899;38.4276;6;0.2628;0.5276;
25293;2;2044;2044;-6.7104;115.8166;0;0;0;
25293;57;2114.8;2130;-17.066;72.9868;6.25;7.268;75.5812;
4789;54;1320;1370.4;16.7001;47.1;6;0;0;
4789;14;1385.4;1385.4;9.9625;38.5967;6;3.5872;15.1091;
1719;52;360;408;1.1801;29.6;6;0;0;
1719;2;509.4;509.4;0.3348;114.7962;0;8.8661;138.6962;
1524;51;240;266.4;-1.7899;20.4;6;0;0;
1524;9;404;404;-4.7407;63.8324;6;28.9103;132.6482;
7841;53;1920;1934.4;-17.21;37.9;6;0;0;
3804;55;1140;1149.6;5.8;55.4;6;0;0;
3804;59;1167.2;1315.2;-6.2471;60.4274;6;4.0907;15.6177;
3804;56;1331.4;1350;1.0031;64.7221;6.25;9.9101;25.1649;
6400;55;1860;1909.2;-17.2;55.4;6;0;0;
6400;15;2038.2;2038.2;13.8585;21.1199;6;5.2583;115.6326;
7421;58;1740;1788;1.3103;82.1;6;0;0;
